nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
8178;130;0;0;86;5;0;0;122;21
8179;130;0;0;86;5;0;0;122;21
8181;112;0;0;93;4;0;0;127;14
8182;112;0;0;93;4;0;0;127;14
8183;112;0;0;93;4;0;0;127;14
8184;112;0;0;93;4;0;0;127;14
8185;112;0;0;93;4;0;0;127;14
8186;112;0;0;93;4;0;0;127;14
8187;112;0;0;93;4;0;0;127;14
8188;112;0;0;93;4;0;0;127;14
8189;112;0;0;93;4;0;0;127;14
8191;106;0;0;79;2;0;0;112;16
8192;106;0;0;79;2;0;0;112;16
8193;106;0;0;79;2;0;0;112;16
8194;106;0;0;79;2;0;0;112;16
8195;106;0;0;79;2;0;0;112;16
8196;106;0;0;79;2;0;0;112;16
8197;106;0;0;79;2;0;0;112;16
8198;106;0;0;79;2;0;0;112;16
8199;106;0;0;79;2;0;0;112;16
8201;140;0;0;78;8;0;0;104;17
8202;140;0;0;78;8;0;0;104;17
8203;140;0;0;78;8;0;0;104;17
8204;140;0;0;78;8;0;0;104;17
8205;140;0;0;78;8;0;0;104;17
8206;140;0;0;78;8;0;0;104;17
8207;140;0;0;78;8;0;0;104;17
8208;140;0;0;78;8;0;0;104;17
8209;140;0;0;78;8;0;0;104;17
8211;124;0;0;85;2;0;0;123;12
8212;124;0;0;85;2;0;0;123;12
8213;124;0;0;85;2;0;0;123;12
8214;124;0;0;85;2;0;0;123;12
8215;124;0;0;85;2;0;0;123;12
8216;124;0;0;85;2;0;0;123;12
8217;124;0;0;85;2;0;0;123;12
8218;124;0;0;85;2;0;0;123;12
8219;124;0;0;85;2;0;0;123;12
8221;122;0;0;87;5;0;0;107;18
8222;122;0;0;87;5;0;0;107;18
8223;122;0;0;87;5;0;0;107;18
8224;122;0;0;87;5;0;0;107;18
8225;122;0;0;87;5;0;0;107;18
8226;122;0;0;87;5;0;0;107;18
8227;122;0;0;87;5;0;0;107;18
