nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
85;290;0;0;44;8;0;12;6;1
86;290;0;0;44;8;0;12;6;1
87;290;0;0;44;8;0;12;6;1
88;290;0;0;44;8;0;12;6;1
89;290;0;0;44;8;0;12;6;1
91;362;3;0;47;9;0;6;5;0
92;362;3;0;47;9;0;6;5;0
93;362;3;0;47;9;0;6;5;0
94;362;3;0;47;9;0;6;5;0
95;362;3;0;47;9;0;6;5;0
96;362;3;0;47;9;0;6;5;0
97;362;3;0;47;9;0;6;5;0
98;362;3;0;47;9;0;6;5;0
99;362;3;0;47;9;0;6;5;0
101;402;2;0;23;5;0;16;2;0
102;402;2;0;23;5;0;16;2;0
103;402;2;0;23;5;0;16;2;0
104;402;2;0;23;5;0;16;2;0
105;402;2;0;23;5;0;16;2;0
106;402;2;0;23;5;0;16;2;0
107;402;2;0;23;5;0;16;2;0
108;402;2;0;23;5;0;16;2;0
109;402;2;0;23;5;0;16;2;0
111;484;1;0;38;7;0;9;2;0
112;484;1;0;38;7;0;9;2;0
113;484;1;0;38;7;0;9;2;0
114;484;1;0;38;7;0;9;2;0
115;484;1;0;38;7;0;9;2;0
116;484;1;0;38;7;0;9;2;0
117;484;1;0;38;7;0;9;2;0
118;484;1;0;38;7;0;9;2;0
119;484;1;0;38;7;0;9;2;0
121;556;0;0;30;10;0;10;6;0
122;556;0;0;30;10;0;10;6;0
123;556;0;0;30;10;0;10;6;0
124;556;0;0;30;10;0;10;6;0
125;556;0;0;30;10;0;10;6;0
126;556;0;0;30;10;0;10;6;0
127;556;0;0;30;10;0;10;6;0
128;556;0;0;30;10;0;10;6;0
129;556;0;0;30;10;0;10;6;0
131;575;7;0;30;6;0;5;3;0
132;575;7;0;30;6;0;5;3;0
133;575;7;0;30;6;0;5;3;0
134;575;7;0;30;6;0;5;3;0
135;575;7;0;30;6;0;5;3;0
136;575;7;0;30;6;0;5;3;0
137;575;7;0;30;6;0;5;3;0
138;575;7;0;30;6;0;5;3;0
139;575;7;0;30;6;0;5;3;0
141;606;3;0;29;4;0;9;2;0
142;606;3;0;29;4;0;9;2;0
143;606;3;0;29;4;0;9;2;0
144;606;3;0;29;4;0;9;2;0
145;606;3;0;29;4;0;9;2;0
146;606;3;0;29;4;0;9;2;0
147;606;3;0;29;4;0;9;2;0
148;606;3;0;29;4;0;9;2;0
149;606;3;0;29;4;0;9;2;0
151;628;3;0;31;5;0;9;0;0
152;628;3;0;31;5;0;9;0;0
153;628;3;0;31;5;0;9;0;0
154;628;3;0;31;5;0;9;0;0
155;628;3;0;31;5;0;9;0;0
156;628;3;0;31;5;0;9;0;0
157;628;3;0;31;5;0;9;0;0
158;628;3;0;31;5;0;9;0;0
159;628;3;0;31;5;0;9;0;0
161;650;6;0;30;5;0;14;2;0
162;650;6;0;30;5;0;14;2;0
163;650;6;0;30;5;0;14;2;0
164;650;6;0;30;5;0;14;2;0
165;650;6;0;30;5;0;14;2;0
166;650;6;0;30;5;0;14;2;0
167;650;6;0;30;5;0;14;2;0
168;650;6;0;30;5;0;14;2;0
169;650;6;0;30;5;0;14;2;0
171;632;6;0;36;5;0;10;5;0
172;632;6;0;36;5;0;10;5;0
173;632;6;0;36;5;0;10;5;0
174;632;6;0;36;5;0;10;5;0
175;632;6;0;36;5;0;10;5;0
176;632;6;0;36;5;0;10;5;0
177;632;6;0;36;5;0;10;5;0
178;632;6;0;36;5;0;10;5;0
179;632;6;0;36;5;0;10;5;0
181;622;1;0;36;14;0;10;4;0
182;622;1;0;36;14;0;10;4;0
183;622;1;0;36;14;0;10;4;0
184;622;1;0;36;14;0;10;4;0
185;622;1;0;36;14;0;10;4;0
186;622;1;0;36;14;0;10;4;0
187;622;1;0;36;14;0;10;4;0
188;622;1;0;36;14;0;10;4;0
189;622;1;0;36;14;0;10;4;0
191;642;4;0;52;4;0;6;3;0
192;642;4;0;52;4;0;6;3;0
193;642;4;0;52;4;0;6;3;0
194;642;4;0;52;4;0;6;3;0
195;642;4;0;52;4;0;6;3;0
196;642;4;0;52;4;0;6;3;0
197;642;4;0;52;4;0;6;3;0
198;642;4;0;52;4;0;6;3;0
199;642;4;0;52;4;0;6;3;0
201;619;5;0;55;8;0;3;3;0
202;619;5;0;55;8;0;3;3;0
203;619;5;0;55;8;0;3;3;0
204;619;5;0;55;8;0;3;3;0
205;619;5;0;55;8;0;3;3;0
206;619;5;0;55;8;0;3;3;0
207;619;5;0;55;8;0;3;3;0
208;619;5;0;55;8;0;3;3;0
209;619;5;0;55;8;0;3;3;0
211;618;4;0;63;5;0;7;0;0
212;618;4;0;63;5;0;7;0;0
213;618;4;0;63;5;0;7;0;0
214;618;4;0;63;5;0;7;0;0
215;618;4;0;63;5;0;7;0;0
216;618;4;0;63;5;0;7;0;0
217;618;4;0;63;5;0;7;0;0
218;618;4;0;63;5;0;7;0;0
219;618;4;0;63;5;0;7;0;0
221;618;4;0;71;7;0;6;1;0
222;618;4;0;71;7;0;6;1;0
223;618;4;0;71;7;0;6;1;0
224;618;4;0;71;7;0;6;1;0
225;618;4;0;71;7;0;6;1;0
226;618;4;0;71;7;0;6;1;0
227;618;4;0;71;7;0;6;1;0
228;618;4;0;71;7;0;6;1;0
229;618;4;0;71;7;0;6;1;0
231;603;4;0;92;7;0;2;2;0
232;603;4;0;92;7;0;2;2;0
233;603;4;0;92;7;0;2;2;0
234;603;4;0;92;7;0;2;2;0
235;603;4;0;92;7;0;2;2;0
236;603;4;0;92;7;0;2;2;0
237;603;4;0;92;7;0;2;2;0
238;603;4;0;92;7;0;2;2;0
239;603;4;0;92;7;0;2;2;0
241;595;3;0;75;5;0;6;4;0
242;595;3;0;75;5;0;6;4;0
243;595;3;0;75;5;0;6;4;0
244;595;3;0;75;5;0;6;4;0
245;595;3;0;75;5;0;6;4;0
246;595;3;0;75;5;0;6;4;0
247;595;3;0;75;5;0;6;4;0
248;595;3;0;75;5;0;6;4;0
249;595;3;0;75;5;0;6;4;0
251;564;2;0;87;7;0;4;3;0
252;564;2;0;87;7;0;4;3;0
253;564;2;0;87;7;0;4;3;0
254;564;2;0;87;7;0;4;3;0
255;564;2;0;87;7;0;4;3;0
256;564;2;0;87;7;0;4;3;0
257;564;2;0;87;7;0;4;3;0
258;564;2;0;87;7;0;4;3;0
259;564;2;0;87;7;0;4;3;0
261;546;2;0;83;6;0;7;4;0
262;546;2;0;83;6;0;7;4;0
263;546;2;0;83;6;0;7;4;0
264;546;2;0;83;6;0;7;4;0
265;546;2;0;83;6;0;7;4;0
266;546;2;0;83;6;0;7;4;0
267;546;2;0;83;6;0;7;4;0
268;546;2;0;83;6;0;7;4;0
269;546;2;0;83;6;0;7;4;0
271;564;2;0;95;0;0;6;9;0
272;564;2;0;95;0;0;6;9;0
273;564;2;0;95;0;0;6;9;0
274;564;2;0;95;0;0;6;9;0
275;564;2;0;95;0;0;6;9;0
276;564;2;0;95;0;0;6;9;0
277;564;2;0;95;0;0;6;9;0
278;564;2;0;95;0;0;6;9;0
279;564;2;0;95;0;0;6;9;0
281;539;3;0;91;9;0;7;7;0
282;539;3;0;91;9;0;7;7;0
283;539;3;0;91;9;0;7;7;0
284;539;3;0;91;9;0;7;7;0
285;539;3;0;91;9;0;7;7;0
286;539;3;0;91;9;0;7;7;0
287;539;3;0;91;9;0;7;7;0
288;539;3;0;91;9;0;7;7;0
289;539;3;0;91;9;0;7;7;0
291;528;4;0;111;7;0;4;6;0
292;528;4;0;111;7;0;4;6;0
293;528;4;0;111;7;0;4;6;0
294;528;4;0;111;7;0;4;6;0
295;528;4;0;111;7;0;4;6;0
296;528;4;0;111;7;0;4;6;0
297;528;4;0;111;7;0;4;6;0
298;528;4;0;111;7;0;4;6;0
299;528;4;0;111;7;0;4;6;0
301;543;1;0;97;12;0;7;5;0
302;543;1;0;97;12;0;7;5;0
303;543;1;0;97;12;0;7;5;0
304;543;1;0;97;12;0;7;5;0
305;543;1;0;97;12;0;7;5;0
306;543;1;0;97;12;0;7;5;0
307;543;1;0;97;12;0;7;5;0
308;543;1;0;97;12;0;7;5;0
309;543;1;0;97;12;0;7;5;0
311;521;0;0;124;6;0;2;6;0
312;521;0;0;124;6;0;2;6;0
313;521;0;0;124;6;0;2;6;0
314;521;0;0;124;6;0;2;6;0
315;521;0;0;124;6;0;2;6;0
316;521;0;0;124;6;0;2;6;0
317;521;0;0;124;6;0;2;6;0
318;521;0;0;124;6;0;2;6;0
319;521;0;0;124;6;0;2;6;0
321;508;1;0;130;6;0;4;6;0
322;508;1;0;130;6;0;4;6;0
323;508;1;0;130;6;0;4;6;0
324;508;1;0;130;6;0;4;6;0
325;508;1;0;130;6;0;4;6;0
326;508;1;0;130;6;0;4;6;0
327;508;1;0;130;6;0;4;6;0
328;508;1;0;130;6;0;4;6;0
329;508;1;0;130;6;0;4;6;0
331;485;0;0;115;7;0;-1;5;0
332;485;0;0;115;7;0;-1;5;0
333;485;0;0;115;7;0;-1;5;0
334;485;0;0;115;7;0;-1;5;0
335;485;0;0;115;7;0;-1;5;0
336;485;0;0;115;7;0;-1;5;0
337;485;0;0;115;7;0;-1;5;0
338;485;0;0;115;7;0;-1;5;0
339;485;0;0;115;7;0;-1;5;0
341;492;1;0;143;6;0;3;7;0
342;492;1;0;143;6;0;3;7;0
343;492;1;0;143;6;0;3;7;0
344;492;1;0;143;6;0;3;7;0
345;492;1;0;143;6;0;3;7;0
346;492;1;0;143;6;0;3;7;0
347;492;1;0;143;6;0;3;7;0
348;492;1;0;143;6;0;3;7;0
349;492;1;0;143;6;0;3;7;0
351;474;1;0;118;4;0;3;16;0
352;474;1;0;118;4;0;3;16;0
353;474;1;0;118;4;0;3;16;0
354;474;1;0;118;4;0;3;16;0
355;474;1;0;118;4;0;3;16;0
356;474;1;0;118;4;0;3;16;0
357;474;1;0;118;4;0;3;16;0
358;474;1;0;118;4;0;3;16;0
359;474;1;0;118;4;0;3;16;0
361;448;2;0;141;10;0;2;12;0
362;448;2;0;141;10;0;2;12;0
363;448;2;0;141;10;0;2;12;0
364;448;2;0;141;10;0;2;12;0
365;448;2;0;141;10;0;2;12;0
366;448;2;0;141;10;0;2;12;0
367;448;2;0;141;10;0;2;12;0
368;448;2;0;141;10;0;2;12;0
369;448;2;0;141;10;0;2;12;0
371;439;1;0;158;3;0;1;6;0
372;439;1;0;158;3;0;1;6;0
373;439;1;0;158;3;0;1;6;0
374;439;1;0;158;3;0;1;6;0
375;439;1;0;158;3;0;1;6;0
376;439;1;0;158;3;0;1;6;0
377;439;1;0;158;3;0;1;6;0
378;439;1;0;158;3;0;1;6;0
379;439;1;0;158;3;0;1;6;0
381;412;2;0;152;5;0;1;15;0
382;412;2;0;152;5;0;1;15;0
383;412;2;0;152;5;0;1;15;0
384;412;2;0;152;5;0;1;15;0
385;412;2;0;152;5;0;1;15;0
386;412;2;0;152;5;0;1;15;0
387;412;2;0;152;5;0;1;15;0
388;412;2;0;152;5;0;1;15;0
389;412;2;0;152;5;0;1;15;0
391;407;1;0;148;9;0;1;13;0
392;407;1;0;148;9;0;1;13;0
393;407;1;0;148;9;0;1;13;0
394;407;1;0;148;9;0;1;13;0
395;407;1;0;148;9;0;1;13;0
396;407;1;0;148;9;0;1;13;0
397;407;1;0;148;9;0;1;13;0
398;407;1;0;148;9;0;1;13;0
399;407;1;0;148;9;0;1;13;0
401;389;0;0;163;10;0;1;9;0
402;389;0;0;163;10;0;1;9;0
403;389;0;0;163;10;0;1;9;0
404;389;0;0;163;10;0;1;9;0
405;389;0;0;163;10;0;1;9;0
406;389;0;0;163;10;0;1;9;0
407;389;0;0;163;10;0;1;9;0
408;389;0;0;163;10;0;1;9;0
409;389;0;0;163;10;0;1;9;0
411;340;2;0;185;7;0;1;19;0
412;340;2;0;185;7;0;1;19;0
413;340;2;0;185;7;0;1;19;0
414;340;2;0;185;7;0;1;19;0
415;340;2;0;185;7;0;1;19;0
416;340;2;0;185;7;0;1;19;0
417;340;2;0;185;7;0;1;19;0
418;340;2;0;185;7;0;1;19;0
419;340;2;0;185;7;0;1;19;0
421;327;1;0;178;11;0;0;16;0
422;327;1;0;178;11;0;0;16;0
423;327;1;0;178;11;0;0;16;0
424;327;1;0;178;11;0;0;16;0
425;327;1;0;178;11;0;0;16;0
426;327;1;0;178;11;0;0;16;0
427;327;1;0;178;11;0;0;16;0
428;327;1;0;178;11;0;0;16;0
429;327;1;0;178;11;0;0;16;0
431;371;1;0;176;7;0;0;23;0
432;371;1;0;176;7;0;0;23;0
433;371;1;0;176;7;0;0;23;0
434;371;1;0;176;7;0;0;23;0
435;371;1;0;176;7;0;0;23;0
436;371;1;0;176;7;0;0;23;0
437;371;1;0;176;7;0;0;23;0
438;371;1;0;176;7;0;0;23;0
439;371;1;0;176;7;0;0;23;0
441;308;2;0;185;4;0;0;25;0
442;308;2;0;185;4;0;0;25;0
443;308;2;0;185;4;0;0;25;0
444;308;2;0;185;4;0;0;25;0
445;308;2;0;185;4;0;0;25;0
446;308;2;0;185;4;0;0;25;0
447;308;2;0;185;4;0;0;25;0
448;308;2;0;185;4;0;0;25;0
449;308;2;0;185;4;0;0;25;0
451;306;2;0;212;2;0;0;19;0
452;306;2;0;212;2;0;0;19;0
453;306;2;0;212;2;0;0;19;0
454;306;2;0;212;2;0;0;19;0
455;306;2;0;212;2;0;0;19;0
456;306;2;0;212;2;0;0;19;0
457;306;2;0;212;2;0;0;19;0
458;306;2;0;212;2;0;0;19;0
459;306;2;0;212;2;0;0;19;0
461;303;5;0;205;3;0;0;29;0
462;303;5;0;205;3;0;0;29;0
463;303;5;0;205;3;0;0;29;0
464;303;5;0;205;3;0;0;29;0
465;303;5;0;205;3;0;0;29;0
466;303;5;0;205;3;0;0;29;0
467;303;5;0;205;3;0;0;29;0
468;303;5;0;205;3;0;0;29;0
469;303;5;0;205;3;0;0;29;0
471;294;0;0;193;1;0;0;19;0
472;294;0;0;193;1;0;0;19;0
473;294;0;0;193;1;0;0;19;0
474;294;0;0;193;1;0;0;19;0
475;294;0;0;193;1;0;0;19;0
476;294;0;0;193;1;0;0;19;0
477;294;0;0;193;1;0;0;19;0
478;294;0;0;193;1;0;0;19;0
479;294;0;0;193;1;0;0;19;0
481;278;0;0;201;6;0;0;32;0
482;278;0;0;201;6;0;0;32;0
483;278;0;0;201;6;0;0;32;0
484;278;0;0;201;6;0;0;32;0
485;278;0;0;201;6;0;0;32;0
486;278;0;0;201;6;0;0;32;0
487;278;0;0;201;6;0;0;32;0
488;278;0;0;201;6;0;0;32;0
489;278;0;0;201;6;0;0;32;0
491;275;0;0;201;5;0;0;24;0
492;275;0;0;201;5;0;0;24;0
493;275;0;0;201;5;0;0;24;0
494;275;0;0;201;5;0;0;24;0
495;275;0;0;201;5;0;0;24;0
496;275;0;0;201;5;0;0;24;0
497;275;0;0;201;5;0;0;24;0
498;275;0;0;201;5;0;0;24;0
499;275;0;0;201;5;0;0;24;0
501;297;0;0;183;5;0;0;41;0
502;297;0;0;183;5;0;0;41;0
503;297;0;0;183;5;0;0;41;0
504;297;0;0;183;5;0;0;41;0
505;297;0;0;183;5;0;0;41;0
506;297;0;0;183;5;0;0;41;0
507;297;0;0;183;5;0;0;41;0
508;297;0;0;183;5;0;0;41;0
509;297;0;0;183;5;0;0;41;0
511;289;0;0;163;3;0;0;41;0
512;289;0;0;163;3;0;0;41;0
513;289;0;0;163;3;0;0;41;0
514;289;0;0;163;3;0;0;41;0
515;289;0;0;163;3;0;0;41;0
516;289;0;0;163;3;0;0;41;0
517;289;0;0;163;3;0;0;41;0
518;289;0;0;163;3;0;0;41;0
519;289;0;0;163;3;0;0;41;0
521;286;0;0;189;2;0;0;49;0
522;286;0;0;189;2;0;0;49;0
523;286;0;0;189;2;0;0;49;0
524;286;0;0;189;2;0;0;49;0
525;286;0;0;189;2;0;0;49;0
526;286;0;0;189;2;0;0;49;0
527;286;0;0;189;2;0;0;49;0
528;286;0;0;189;2;0;0;49;0
529;286;0;0;189;2;0;0;49;0
531;276;0;0;209;5;0;0;39;0
532;276;0;0;209;5;0;0;39;0
533;276;0;0;209;5;0;0;39;0
534;276;0;0;209;5;0;0;39;0
535;276;0;0;209;5;0;0;39;0
536;276;0;0;209;5;0;0;39;0
537;276;0;0;209;5;0;0;39;0
538;276;0;0;209;5;0;0;39;0
539;276;0;0;209;5;0;0;39;0
541;264;0;0;196;2;0;0;46;0
542;264;0;0;196;2;0;0;46;0
543;264;0;0;196;2;0;0;46;0
544;264;0;0;196;2;0;0;46;0
545;264;0;0;196;2;0;0;46;0
546;264;0;0;196;2;0;0;46;0
547;264;0;0;196;2;0;0;46;0
548;264;0;0;196;2;0;0;46;0
549;264;0;0;196;2;0;0;46;0
551;252;0;0;193;5;0;0;37;0
552;252;0;0;193;5;0;0;37;0
553;252;0;0;193;5;0;0;37;0
554;252;0;0;193;5;0;0;37;0
555;252;0;0;193;5;0;0;37;0
556;252;0;0;193;5;0;0;37;0
557;252;0;0;193;5;0;0;37;0
558;252;0;0;193;5;0;0;37;0
559;252;0;0;193;5;0;0;37;0
561;247;0;0;186;6;0;0;52;0
562;247;0;0;186;6;0;0;52;0
563;247;0;0;186;6;0;0;52;0
564;247;0;0;186;6;0;0;52;0
565;247;0;0;186;6;0;0;52;0
566;247;0;0;186;6;0;0;52;0
567;247;0;0;186;6;0;0;52;0
568;247;0;0;186;6;0;0;52;0
569;247;0;0;186;6;0;0;52;0
571;279;0;0;197;0;0;0;39;0
572;279;0;0;197;0;0;0;39;0
573;279;0;0;197;0;0;0;39;0
574;279;0;0;197;0;0;0;39;0
575;279;0;0;197;0;0;0;39;0
576;279;0;0;197;0;0;0;39;0
577;279;0;0;197;0;0;0;39;0
578;279;0;0;197;0;0;0;39;0
579;279;0;0;197;0;0;0;39;0
581;206;0;0;205;1;0;0;56;0
582;206;0;0;205;1;0;0;56;0
583;206;0;0;205;1;0;0;56;0
584;206;0;0;205;1;0;0;56;0
585;206;0;0;205;1;0;0;56;0
586;206;0;0;205;1;0;0;56;0
587;206;0;0;205;1;0;0;56;0
588;206;0;0;205;1;0;0;56;0
589;206;0;0;205;1;0;0;56;0
591;185;0;0;215;2;0;0;62;0
592;185;0;0;215;2;0;0;62;0
593;185;0;0;215;2;0;0;62;0
594;185;0;0;215;2;0;0;62;0
595;185;0;0;215;2;0;0;62;0
596;185;0;0;215;2;0;0;62;0
597;185;0;0;215;2;0;0;62;0
598;185;0;0;215;2;0;0;62;0
599;185;0;0;215;2;0;0;62;0
601;176;0;0;201;8;0;0;74;0
602;176;0;0;201;8;0;0;74;0
603;176;0;0;201;8;0;0;74;0
604;176;0;0;201;8;0;0;74;0
605;176;0;0;201;8;0;0;74;0
606;176;0;0;201;8;0;0;74;0
607;176;0;0;201;8;0;0;74;0
608;176;0;0;201;8;0;0;74;0
609;176;0;0;201;8;0;0;74;0
611;178;0;0;213;-2;0;0;67;0
612;178;0;0;213;-2;0;0;67;0
613;178;0;0;213;-2;0;0;67;0
614;178;0;0;213;-2;0;0;67;0
615;178;0;0;213;-2;0;0;67;0
616;178;0;0;213;-2;0;0;67;0
617;178;0;0;213;-2;0;0;67;0
618;178;0;0;213;-2;0;0;67;0
619;178;0;0;213;-2;0;0;67;0
621;190;0;0;209;3;0;0;55;0
622;190;0;0;209;3;0;0;55;0
623;190;0;0;209;3;0;0;55;0
624;190;0;0;209;3;0;0;55;0
625;190;0;0;209;3;0;0;55;0
626;190;0;0;209;3;0;0;55;0
627;190;0;0;209;3;0;0;55;0
628;190;0;0;209;3;0;0;55;0
629;190;0;0;209;3;0;0;55;0
631;171;0;0;182;0;0;0;61;0
632;171;0;0;182;0;0;0;61;0
633;171;0;0;182;0;0;0;61;0
634;171;0;0;182;0;0;0;61;0
635;171;0;0;182;0;0;0;61;0
636;171;0;0;182;0;0;0;61;0
637;171;0;0;182;0;0;0;61;0
638;171;0;0;182;0;0;0;61;0
639;171;0;0;182;0;0;0;61;0
641;176;0;0;193;2;0;0;71;0
642;176;0;0;193;2;0;0;71;0
643;176;0;0;193;2;0;0;71;0
644;176;0;0;193;2;0;0;71;0
645;176;0;0;193;2;0;0;71;0
646;176;0;0;193;2;0;0;71;0
647;176;0;0;193;2;0;0;71;0
648;176;0;0;193;2;0;0;71;0
649;176;0;0;193;2;0;0;71;0
651;163;0;0;209;4;0;0;65;0
652;163;0;0;209;4;0;0;65;0
653;163;0;0;209;4;0;0;65;0
654;163;0;0;209;4;0;0;65;0
655;163;0;0;209;4;0;0;65;0
656;163;0;0;209;4;0;0;65;0
657;163;0;0;209;4;0;0;65;0
658;163;0;0;209;4;0;0;65;0
659;163;0;0;209;4;0;0;65;0
661;156;0;0;194;5;0;0;65;0
662;156;0;0;194;5;0;0;65;0
663;156;0;0;194;5;0;0;65;0
664;156;0;0;194;5;0;0;65;0
665;156;0;0;194;5;0;0;65;0
666;156;0;0;194;5;0;0;65;0
667;156;0;0;194;5;0;0;65;0
668;156;0;0;194;5;0;0;65;0
669;156;0;0;194;5;0;0;65;0
671;153;0;0;199;4;0;0;90;0
672;153;0;0;199;4;0;0;90;0
673;153;0;0;199;4;0;0;90;0
674;153;0;0;199;4;0;0;90;0
675;153;0;0;199;4;0;0;90;0
676;153;0;0;199;4;0;0;90;0
677;153;0;0;199;4;0;0;90;0
678;153;0;0;199;4;0;0;90;0
679;153;0;0;199;4;0;0;90;0
681;140;0;0;195;3;0;0;62;0
682;140;0;0;195;3;0;0;62;0
683;140;0;0;195;3;0;0;62;0
684;140;0;0;195;3;0;0;62;0
685;140;0;0;195;3;0;0;62;0
686;140;0;0;195;3;0;0;62;0
687;140;0;0;195;3;0;0;62;0
688;140;0;0;195;3;0;0;62;0
689;140;0;0;195;3;0;0;62;0
691;141;0;0;166;4;0;0;87;0
692;141;0;0;166;4;0;0;87;0
693;141;0;0;166;4;0;0;87;0
694;141;0;0;166;4;0;0;87;0
695;141;0;0;166;4;0;0;87;0
696;141;0;0;166;4;0;0;87;0
697;141;0;0;166;4;0;0;87;0
698;141;0;0;166;4;0;0;87;0
699;141;0;0;166;4;0;0;87;0
701;153;0;0;180;1;0;0;90;0
702;153;0;0;180;1;0;0;90;0
703;153;0;0;180;1;0;0;90;0
704;153;0;0;180;1;0;0;90;0
705;153;0;0;180;1;0;0;90;0
706;153;0;0;180;1;0;0;90;0
707;153;0;0;180;1;0;0;90;0
708;153;0;0;180;1;0;0;90;0
709;153;0;0;180;1;0;0;90;0
711;169;0;0;164;5;0;0;84;0
712;169;0;0;164;5;0;0;84;0
713;169;0;0;164;5;0;0;84;0
714;169;0;0;164;5;0;0;84;0
715;169;0;0;164;5;0;0;84;0
716;169;0;0;164;5;0;0;84;0
717;169;0;0;164;5;0;0;84;0
718;169;0;0;164;5;0;0;84;0
719;169;0;0;164;5;0;0;84;0
721;177;0;0;183;2;0;0;72;0
722;177;0;0;183;2;0;0;72;0
723;177;0;0;183;2;0;0;72;0
724;177;0;0;183;2;0;0;72;0
725;177;0;0;183;2;0;0;72;0
726;177;0;0;183;2;0;0;72;0
727;177;0;0;183;2;0;0;72;0
728;177;0;0;183;2;0;0;72;0
729;177;0;0;183;2;0;0;72;0
731;160;0;0;164;4;0;0;77;0
732;160;0;0;164;4;0;0;77;0
733;160;0;0;164;4;0;0;77;0
734;160;0;0;164;4;0;0;77;0
735;160;0;0;164;4;0;0;77;0
736;160;0;0;164;4;0;0;77;0
737;160;0;0;164;4;0;0;77;0
738;160;0;0;164;4;0;0;77;0
739;160;0;0;164;4;0;0;77;0
741;194;0;0;148;3;0;0;67;0
742;194;0;0;148;3;0;0;67;0
743;194;0;0;148;3;0;0;67;0
744;194;0;0;148;3;0;0;67;0
745;194;0;0;148;3;0;0;67;0
746;194;0;0;148;3;0;0;67;0
747;194;0;0;148;3;0;0;67;0
748;194;0;0;148;3;0;0;67;0
749;194;0;0;148;3;0;0;67;0
751;185;0;0;156;6;0;0;72;0
752;185;0;0;156;6;0;0;72;0
753;185;0;0;156;6;0;0;72;0
754;185;0;0;156;6;0;0;72;0
755;185;0;0;156;6;0;0;72;0
756;185;0;0;156;6;0;0;72;0
757;185;0;0;156;6;0;0;72;0
758;185;0;0;156;6;0;0;72;0
759;185;0;0;156;6;0;0;72;0
761;159;0;0;178;5;0;0;101;0
762;159;0;0;178;5;0;0;101;0
763;159;0;0;178;5;0;0;101;0
764;159;0;0;178;5;0;0;101;0
765;159;0;0;178;5;0;0;101;0
766;159;0;0;178;5;0;0;101;0
767;159;0;0;178;5;0;0;101;0
768;159;0;0;178;5;0;0;101;0
769;159;0;0;178;5;0;0;101;0
771;158;0;0;177;6;0;0;94;0
772;158;0;0;177;6;0;0;94;0
773;158;0;0;177;6;0;0;94;0
