nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
85;297;4;0;36;7;0;10;5;0
86;297;4;0;36;7;0;10;5;0
87;297;4;0;36;7;0;10;5;0
88;297;4;0;36;7;0;10;5;0
89;297;4;0;36;7;0;10;5;0
91;372;3;0;34;5;0;16;2;0
92;372;3;0;34;5;0;16;2;0
93;372;3;0;34;5;0;16;2;0
94;372;3;0;34;5;0;16;2;0
95;372;3;0;34;5;0;16;2;0
96;372;3;0;34;5;0;16;2;0
97;372;3;0;34;5;0;16;2;0
98;372;3;0;34;5;0;16;2;0
99;372;3;0;34;5;0;16;2;0
101;460;3;0;32;4;0;14;0;0
102;460;3;0;32;4;0;14;0;0
103;460;3;0;32;4;0;14;0;0
104;460;3;0;32;4;0;14;0;0
105;460;3;0;32;4;0;14;0;0
106;460;3;0;32;4;0;14;0;0
107;460;3;0;32;4;0;14;0;0
108;460;3;0;32;4;0;14;0;0
109;460;3;0;32;4;0;14;0;0
111;514;2;0;38;3;0;14;4;0
112;514;2;0;38;3;0;14;4;0
113;514;2;0;38;3;0;14;4;0
114;514;2;0;38;3;0;14;4;0
115;514;2;0;38;3;0;14;4;0
116;514;2;0;38;3;0;14;4;0
117;514;2;0;38;3;0;14;4;0
118;514;2;0;38;3;0;14;4;0
119;514;2;0;38;3;0;14;4;0
121;553;5;0;25;6;0;5;0;0
122;553;5;0;25;6;0;5;0;0
123;553;5;0;25;6;0;5;0;0
124;553;5;0;25;6;0;5;0;0
125;553;5;0;25;6;0;5;0;0
126;553;5;0;25;6;0;5;0;0
127;553;5;0;25;6;0;5;0;0
128;553;5;0;25;6;0;5;0;0
129;553;5;0;25;6;0;5;0;0
131;610;6;0;21;3;0;6;0;0
132;610;6;0;21;3;0;6;0;0
133;610;6;0;21;3;0;6;0;0
134;610;6;0;21;3;0;6;0;0
135;610;6;0;21;3;0;6;0;0
136;610;6;0;21;3;0;6;0;0
137;610;6;0;21;3;0;6;0;0
138;610;6;0;21;3;0;6;0;0
139;610;6;0;21;3;0;6;0;0
141;626;-2;0;26;2;0;9;1;0
142;626;-2;0;26;2;0;9;1;0
143;626;-2;0;26;2;0;9;1;0
144;626;-2;0;26;2;0;9;1;0
145;626;-2;0;26;2;0;9;1;0
146;626;-2;0;26;2;0;9;1;0
147;626;-2;0;26;2;0;9;1;0
148;626;-2;0;26;2;0;9;1;0
149;626;-2;0;26;2;0;9;1;0
151;630;2;0;35;0;0;15;4;0
152;630;2;0;35;0;0;15;4;0
153;630;2;0;35;0;0;15;4;0
154;630;2;0;35;0;0;15;4;0
155;630;2;0;35;0;0;15;4;0
156;630;2;0;35;0;0;15;4;0
157;630;2;0;35;0;0;15;4;0
158;630;2;0;35;0;0;15;4;0
159;630;2;0;35;0;0;15;4;0
161;635;2;0;38;2;0;8;3;0
162;635;2;0;38;2;0;8;3;0
163;635;2;0;38;2;0;8;3;0
164;635;2;0;38;2;0;8;3;0
165;635;2;0;38;2;0;8;3;0
166;635;2;0;38;2;0;8;3;0
167;635;2;0;38;2;0;8;3;0
168;635;2;0;38;2;0;8;3;0
169;635;2;0;38;2;0;8;3;0
171;662;-1;0;31;4;0;15;5;0
172;662;-1;0;31;4;0;15;5;0
173;662;-1;0;31;4;0;15;5;0
174;662;-1;0;31;4;0;15;5;0
175;662;-1;0;31;4;0;15;5;0
176;662;-1;0;31;4;0;15;5;0
177;662;-1;0;31;4;0;15;5;0
178;662;-1;0;31;4;0;15;5;0
179;662;-1;0;31;4;0;15;5;0
181;658;3;0;57;2;0;9;4;0
182;658;3;0;57;2;0;9;4;0
183;658;3;0;57;2;0;9;4;0
184;658;3;0;57;2;0;9;4;0
185;658;3;0;57;2;0;9;4;0
186;658;3;0;57;2;0;9;4;0
187;658;3;0;57;2;0;9;4;0
188;658;3;0;57;2;0;9;4;0
189;658;3;0;57;2;0;9;4;0
191;637;1;0;53;4;0;8;5;0
192;637;1;0;53;4;0;8;5;0
193;637;1;0;53;4;0;8;5;0
194;637;1;0;53;4;0;8;5;0
195;637;1;0;53;4;0;8;5;0
196;637;1;0;53;4;0;8;5;0
197;637;1;0;53;4;0;8;5;0
198;637;1;0;53;4;0;8;5;0
199;637;1;0;53;4;0;8;5;0
201;650;2;0;57;4;0;8;5;0
202;650;2;0;57;4;0;8;5;0
203;650;2;0;57;4;0;8;5;0
204;650;2;0;57;4;0;8;5;0
205;650;2;0;57;4;0;8;5;0
206;650;2;0;57;4;0;8;5;0
207;650;2;0;57;4;0;8;5;0
208;650;2;0;57;4;0;8;5;0
209;650;2;0;57;4;0;8;5;0
211;637;1;0;52;4;0;10;0;0
212;637;1;0;52;4;0;10;0;0
213;637;1;0;52;4;0;10;0;0
214;637;1;0;52;4;0;10;0;0
215;637;1;0;52;4;0;10;0;0
216;637;1;0;52;4;0;10;0;0
217;637;1;0;52;4;0;10;0;0
218;637;1;0;52;4;0;10;0;0
219;637;1;0;52;4;0;10;0;0
221;631;3;0;78;3;0;9;4;0
222;631;3;0;78;3;0;9;4;0
223;631;3;0;78;3;0;9;4;0
224;631;3;0;78;3;0;9;4;0
225;631;3;0;78;3;0;9;4;0
226;631;3;0;78;3;0;9;4;0
227;631;3;0;78;3;0;9;4;0
228;631;3;0;78;3;0;9;4;0
229;631;3;0;78;3;0;9;4;0
231;620;1;0;70;2;0;8;6;0
232;620;1;0;70;2;0;8;6;0
233;620;1;0;70;2;0;8;6;0
234;620;1;0;70;2;0;8;6;0
235;620;1;0;70;2;0;8;6;0
236;620;1;0;70;2;0;8;6;0
237;620;1;0;70;2;0;8;6;0
238;620;1;0;70;2;0;8;6;0
239;620;1;0;70;2;0;8;6;0
241;606;0;0;79;1;0;9;6;0
242;606;0;0;79;1;0;9;6;0
243;606;0;0;79;1;0;9;6;0
244;606;0;0;79;1;0;9;6;0
245;606;0;0;79;1;0;9;6;0
246;606;0;0;79;1;0;9;6;0
247;606;0;0;79;1;0;9;6;0
248;606;0;0;79;1;0;9;6;0
249;606;0;0;79;1;0;9;6;0
251;597;0;0;85;0;0;10;5;0
252;597;0;0;85;0;0;10;5;0
253;597;0;0;85;0;0;10;5;0
254;597;0;0;85;0;0;10;5;0
255;597;0;0;85;0;0;10;5;0
256;597;0;0;85;0;0;10;5;0
257;597;0;0;85;0;0;10;5;0
258;597;0;0;85;0;0;10;5;0
259;597;0;0;85;0;0;10;5;0
261;596;0;0;70;2;0;8;8;0
262;596;0;0;70;2;0;8;8;0
263;596;0;0;70;2;0;8;8;0
264;596;0;0;70;2;0;8;8;0
265;596;0;0;70;2;0;8;8;0
266;596;0;0;70;2;0;8;8;0
267;596;0;0;70;2;0;8;8;0
268;596;0;0;70;2;0;8;8;0
269;596;0;0;70;2;0;8;8;0
271;600;0;0;81;4;0;8;2;0
272;600;0;0;81;4;0;8;2;0
273;600;0;0;81;4;0;8;2;0
274;600;0;0;81;4;0;8;2;0
275;600;0;0;81;4;0;8;2;0
276;600;0;0;81;4;0;8;2;0
277;600;0;0;81;4;0;8;2;0
278;600;0;0;81;4;0;8;2;0
279;600;0;0;81;4;0;8;2;0
281;601;0;0;74;3;0;7;4;0
282;601;0;0;74;3;0;7;4;0
283;601;0;0;74;3;0;7;4;0
284;601;0;0;74;3;0;7;4;0
285;601;0;0;74;3;0;7;4;0
286;601;0;0;74;3;0;7;4;0
287;601;0;0;74;3;0;7;4;0
288;601;0;0;74;3;0;7;4;0
289;601;0;0;74;3;0;7;4;0
291;549;0;0;101;2;0;5;8;0
292;549;0;0;101;2;0;5;8;0
293;549;0;0;101;2;0;5;8;0
294;549;0;0;101;2;0;5;8;0
295;549;0;0;101;2;0;5;8;0
296;549;0;0;101;2;0;5;8;0
297;549;0;0;101;2;0;5;8;0
298;549;0;0;101;2;0;5;8;0
299;549;0;0;101;2;0;5;8;0
301;547;0;0;110;3;0;8;11;0
302;547;0;0;110;3;0;8;11;0
303;547;0;0;110;3;0;8;11;0
304;547;0;0;110;3;0;8;11;0
305;547;0;0;110;3;0;8;11;0
306;547;0;0;110;3;0;8;11;0
307;547;0;0;110;3;0;8;11;0
308;547;0;0;110;3;0;8;11;0
309;547;0;0;110;3;0;8;11;0
311;489;0;0;149;5;0;4;10;0
312;489;0;0;149;5;0;4;10;0
313;489;0;0;149;5;0;4;10;0
314;489;0;0;149;5;0;4;10;0
315;489;0;0;149;5;0;4;10;0
316;489;0;0;149;5;0;4;10;0
317;489;0;0;149;5;0;4;10;0
318;489;0;0;149;5;0;4;10;0
319;489;0;0;149;5;0;4;10;0
321;476;0;0;154;0;0;2;9;0
322;476;0;0;154;0;0;2;9;0
323;476;0;0;154;0;0;2;9;0
324;476;0;0;154;0;0;2;9;0
325;476;0;0;154;0;0;2;9;0
326;476;0;0;154;0;0;2;9;0
327;476;0;0;154;0;0;2;9;0
328;476;0;0;154;0;0;2;9;0
329;476;0;0;154;0;0;2;9;0
331;438;0;0;168;5;0;1;14;0
332;438;0;0;168;5;0;1;14;0
333;438;0;0;168;5;0;1;14;0
334;438;0;0;168;5;0;1;14;0
335;438;0;0;168;5;0;1;14;0
336;438;0;0;168;5;0;1;14;0
337;438;0;0;168;5;0;1;14;0
338;438;0;0;168;5;0;1;14;0
339;438;0;0;168;5;0;1;14;0
341;429;0;0;166;1;0;3;10;0
342;429;0;0;166;1;0;3;10;0
343;429;0;0;166;1;0;3;10;0
344;429;0;0;166;1;0;3;10;0
345;429;0;0;166;1;0;3;10;0
346;429;0;0;166;1;0;3;10;0
347;429;0;0;166;1;0;3;10;0
348;429;0;0;166;1;0;3;10;0
349;429;0;0;166;1;0;3;10;0
351;411;0;0;175;1;0;3;12;0
352;411;0;0;175;1;0;3;12;0
353;411;0;0;175;1;0;3;12;0
354;411;0;0;175;1;0;3;12;0
355;411;0;0;175;1;0;3;12;0
356;411;0;0;175;1;0;3;12;0
357;411;0;0;175;1;0;3;12;0
358;411;0;0;175;1;0;3;12;0
359;411;0;0;175;1;0;3;12;0
361;375;0;0;186;1;0;2;16;0
362;375;0;0;186;1;0;2;16;0
363;375;0;0;186;1;0;2;16;0
364;375;0;0;186;1;0;2;16;0
365;375;0;0;186;1;0;2;16;0
366;375;0;0;186;1;0;2;16;0
367;375;0;0;186;1;0;2;16;0
368;375;0;0;186;1;0;2;16;0
369;375;0;0;186;1;0;2;16;0
371;320;0;0;188;1;0;2;13;0
372;320;0;0;188;1;0;2;13;0
373;320;0;0;188;1;0;2;13;0
374;320;0;0;188;1;0;2;13;0
375;320;0;0;188;1;0;2;13;0
376;320;0;0;188;1;0;2;13;0
377;320;0;0;188;1;0;2;13;0
378;320;0;0;188;1;0;2;13;0
379;320;0;0;188;1;0;2;13;0
381;308;0;0;197;3;0;-1;20;0
382;308;0;0;197;3;0;-1;20;0
383;308;0;0;197;3;0;-1;20;0
384;308;0;0;197;3;0;-1;20;0
385;308;0;0;197;3;0;-1;20;0
386;308;0;0;197;3;0;-1;20;0
387;308;0;0;197;3;0;-1;20;0
388;308;0;0;197;3;0;-1;20;0
389;308;0;0;197;3;0;-1;20;0
391;317;0;0;201;-1;0;0;18;0
392;317;0;0;201;-1;0;0;18;0
393;317;0;0;201;-1;0;0;18;0
394;317;0;0;201;-1;0;0;18;0
395;317;0;0;201;-1;0;0;18;0
396;317;0;0;201;-1;0;0;18;0
397;317;0;0;201;-1;0;0;18;0
398;317;0;0;201;-1;0;0;18;0
399;317;0;0;201;-1;0;0;18;0
401;313;0;0;186;2;0;0;28;0
402;313;0;0;186;2;0;0;28;0
403;313;0;0;186;2;0;0;28;0
404;313;0;0;186;2;0;0;28;0
405;313;0;0;186;2;0;0;28;0
406;313;0;0;186;2;0;0;28;0
407;313;0;0;186;2;0;0;28;0
408;313;0;0;186;2;0;0;28;0
409;313;0;0;186;2;0;0;28;0
411;284;0;0;219;4;0;0;23;0
412;284;0;0;219;4;0;0;23;0
413;284;0;0;219;4;0;0;23;0
414;284;0;0;219;4;0;0;23;0
415;284;0;0;219;4;0;0;23;0
416;284;0;0;219;4;0;0;23;0
417;284;0;0;219;4;0;0;23;0
418;284;0;0;219;4;0;0;23;0
419;284;0;0;219;4;0;0;23;0
421;303;0;0;204;1;0;0;23;0
422;303;0;0;204;1;0;0;23;0
423;303;0;0;204;1;0;0;23;0
424;303;0;0;204;1;0;0;23;0
425;303;0;0;204;1;0;0;23;0
426;303;0;0;204;1;0;0;23;0
427;303;0;0;204;1;0;0;23;0
428;303;0;0;204;1;0;0;23;0
429;303;0;0;204;1;0;0;23;0
431;277;0;0;219;4;0;0;34;0
432;277;0;0;219;4;0;0;34;0
433;277;0;0;219;4;0;0;34;0
434;277;0;0;219;4;0;0;34;0
435;277;0;0;219;4;0;0;34;0
436;277;0;0;219;4;0;0;34;0
437;277;0;0;219;4;0;0;34;0
438;277;0;0;219;4;0;0;34;0
439;277;0;0;219;4;0;0;34;0
441;269;0;0;214;2;0;0;21;0
442;269;0;0;214;2;0;0;21;0
443;269;0;0;214;2;0;0;21;0
444;269;0;0;214;2;0;0;21;0
445;269;0;0;214;2;0;0;21;0
446;269;0;0;214;2;0;0;21;0
447;269;0;0;214;2;0;0;21;0
448;269;0;0;214;2;0;0;21;0
449;269;0;0;214;2;0;0;21;0
451;260;0;0;190;4;0;0;34;0
452;260;0;0;190;4;0;0;34;0
453;260;0;0;190;4;0;0;34;0
454;260;0;0;190;4;0;0;34;0
455;260;0;0;190;4;0;0;34;0
456;260;0;0;190;4;0;0;34;0
457;260;0;0;190;4;0;0;34;0
458;260;0;0;190;4;0;0;34;0
459;260;0;0;190;4;0;0;34;0
461;239;0;0;209;2;0;0;36;0
462;239;0;0;209;2;0;0;36;0
463;239;0;0;209;2;0;0;36;0
464;239;0;0;209;2;0;0;36;0
465;239;0;0;209;2;0;0;36;0
466;239;0;0;209;2;0;0;36;0
467;239;0;0;209;2;0;0;36;0
468;239;0;0;209;2;0;0;36;0
469;239;0;0;209;2;0;0;36;0
471;269;0;0;196;3;0;0;38;0
472;269;0;0;196;3;0;0;38;0
473;269;0;0;196;3;0;0;38;0
474;269;0;0;196;3;0;0;38;0
475;269;0;0;196;3;0;0;38;0
476;269;0;0;196;3;0;0;38;0
477;269;0;0;196;3;0;0;38;0
478;269;0;0;196;3;0;0;38;0
479;269;0;0;196;3;0;0;38;0
481;216;0;0;191;6;0;0;44;0
482;216;0;0;191;6;0;0;44;0
483;216;0;0;191;6;0;0;44;0
484;216;0;0;191;6;0;0;44;0
485;216;0;0;191;6;0;0;44;0
486;216;0;0;191;6;0;0;44;0
487;216;0;0;191;6;0;0;44;0
488;216;0;0;191;6;0;0;44;0
489;216;0;0;191;6;0;0;44;0
491;262;0;0;182;4;0;0;37;0
492;262;0;0;182;4;0;0;37;0
493;262;0;0;182;4;0;0;37;0
494;262;0;0;182;4;0;0;37;0
495;262;0;0;182;4;0;0;37;0
496;262;0;0;182;4;0;0;37;0
497;262;0;0;182;4;0;0;37;0
498;262;0;0;182;4;0;0;37;0
499;262;0;0;182;4;0;0;37;0
501;264;0;0;185;-1;0;0;44;0
502;264;0;0;185;-1;0;0;44;0
503;264;0;0;185;-1;0;0;44;0
504;264;0;0;185;-1;0;0;44;0
505;264;0;0;185;-1;0;0;44;0
506;264;0;0;185;-1;0;0;44;0
507;264;0;0;185;-1;0;0;44;0
508;264;0;0;185;-1;0;0;44;0
509;264;0;0;185;-1;0;0;44;0
511;206;0;0;208;1;0;0;48;0
512;206;0;0;208;1;0;0;48;0
513;206;0;0;208;1;0;0;48;0
514;206;0;0;208;1;0;0;48;0
515;206;0;0;208;1;0;0;48;0
516;206;0;0;208;1;0;0;48;0
517;206;0;0;208;1;0;0;48;0
518;206;0;0;208;1;0;0;48;0
519;206;0;0;208;1;0;0;48;0
521;217;0;0;210;2;0;0;54;0
522;217;0;0;210;2;0;0;54;0
523;217;0;0;210;2;0;0;54;0
524;217;0;0;210;2;0;0;54;0
525;217;0;0;210;2;0;0;54;0
526;217;0;0;210;2;0;0;54;0
527;217;0;0;210;2;0;0;54;0
528;217;0;0;210;2;0;0;54;0
529;217;0;0;210;2;0;0;54;0
531;233;0;0;188;1;0;0;38;0
532;233;0;0;188;1;0;0;38;0
533;233;0;0;188;1;0;0;38;0
534;233;0;0;188;1;0;0;38;0
535;233;0;0;188;1;0;0;38;0
536;233;0;0;188;1;0;0;38;0
537;233;0;0;188;1;0;0;38;0
538;233;0;0;188;1;0;0;38;0
539;233;0;0;188;1;0;0;38;0
541;217;0;0;200;2;0;0;32;0
542;217;0;0;200;2;0;0;32;0
543;217;0;0;200;2;0;0;32;0
544;217;0;0;200;2;0;0;32;0
545;217;0;0;200;2;0;0;32;0
546;217;0;0;200;2;0;0;32;0
547;217;0;0;200;2;0;0;32;0
548;217;0;0;200;2;0;0;32;0
549;217;0;0;200;2;0;0;32;0
551;186;0;0;222;5;0;0;53;0
552;186;0;0;222;5;0;0;53;0
553;186;0;0;222;5;0;0;53;0
554;186;0;0;222;5;0;0;53;0
555;186;0;0;222;5;0;0;53;0
556;186;0;0;222;5;0;0;53;0
557;186;0;0;222;5;0;0;53;0
558;186;0;0;222;5;0;0;53;0
559;186;0;0;222;5;0;0;53;0
561;208;0;0;160;0;0;0;58;0
562;208;0;0;160;0;0;0;58;0
563;208;0;0;160;0;0;0;58;0
564;208;0;0;160;0;0;0;58;0
565;208;0;0;160;0;0;0;58;0
566;208;0;0;160;0;0;0;58;0
567;208;0;0;160;0;0;0;58;0
568;208;0;0;160;0;0;0;58;0
569;208;0;0;160;0;0;0;58;0
571;177;0;0;174;4;0;0;59;0
572;177;0;0;174;4;0;0;59;0
573;177;0;0;174;4;0;0;59;0
574;177;0;0;174;4;0;0;59;0
575;177;0;0;174;4;0;0;59;0
576;177;0;0;174;4;0;0;59;0
577;177;0;0;174;4;0;0;59;0
578;177;0;0;174;4;0;0;59;0
579;177;0;0;174;4;0;0;59;0
581;205;0;0;171;4;0;0;51;0
582;205;0;0;171;4;0;0;51;0
583;205;0;0;171;4;0;0;51;0
584;205;0;0;171;4;0;0;51;0
585;205;0;0;171;4;0;0;51;0
586;205;0;0;171;4;0;0;51;0
587;205;0;0;171;4;0;0;51;0
588;205;0;0;171;4;0;0;51;0
589;205;0;0;171;4;0;0;51;0
591;190;0;0;181;-2;0;0;56;0
592;190;0;0;181;-2;0;0;56;0
593;190;0;0;181;-2;0;0;56;0
594;190;0;0;181;-2;0;0;56;0
595;190;0;0;181;-2;0;0;56;0
596;190;0;0;181;-2;0;0;56;0
597;190;0;0;181;-2;0;0;56;0
598;190;0;0;181;-2;0;0;56;0
599;190;0;0;181;-2;0;0;56;0
601;194;0;0;162;4;0;0;81;0
602;194;0;0;162;4;0;0;81;0
603;194;0;0;162;4;0;0;81;0
604;194;0;0;162;4;0;0;81;0
605;194;0;0;162;4;0;0;81;0
606;194;0;0;162;4;0;0;81;0
607;194;0;0;162;4;0;0;81;0
608;194;0;0;162;4;0;0;81;0
609;194;0;0;162;4;0;0;81;0
611;194;0;0;177;4;0;0;72;0
612;194;0;0;177;4;0;0;72;0
613;194;0;0;177;4;0;0;72;0
614;194;0;0;177;4;0;0;72;0
615;194;0;0;177;4;0;0;72;0
616;194;0;0;177;4;0;0;72;0
617;194;0;0;177;4;0;0;72;0
618;194;0;0;177;4;0;0;72;0
619;194;0;0;177;4;0;0;72;0
621;162;0;0;209;1;0;0;58;0
622;162;0;0;209;1;0;0;58;0
623;162;0;0;209;1;0;0;58;0
624;162;0;0;209;1;0;0;58;0
625;162;0;0;209;1;0;0;58;0
626;162;0;0;209;1;0;0;58;0
627;162;0;0;209;1;0;0;58;0
628;162;0;0;209;1;0;0;58;0
629;162;0;0;209;1;0;0;58;0
631;153;0;0;184;4;0;0;60;0
632;153;0;0;184;4;0;0;60;0
633;153;0;0;184;4;0;0;60;0
634;153;0;0;184;4;0;0;60;0
635;153;0;0;184;4;0;0;60;0
636;153;0;0;184;4;0;0;60;0
637;153;0;0;184;4;0;0;60;0
638;153;0;0;184;4;0;0;60;0
639;153;0;0;184;4;0;0;60;0
641;152;0;0;175;0;0;0;65;0
642;152;0;0;175;0;0;0;65;0
643;152;0;0;175;0;0;0;65;0
644;152;0;0;175;0;0;0;65;0
645;152;0;0;175;0;0;0;65;0
646;152;0;0;175;0;0;0;65;0
647;152;0;0;175;0;0;0;65;0
648;152;0;0;175;0;0;0;65;0
649;152;0;0;175;0;0;0;65;0
651;163;0;0;149;5;0;0;79;0
652;163;0;0;149;5;0;0;79;0
653;163;0;0;149;5;0;0;79;0
654;163;0;0;149;5;0;0;79;0
655;163;0;0;149;5;0;0;79;0
656;163;0;0;149;5;0;0;79;0
657;163;0;0;149;5;0;0;79;0
658;163;0;0;149;5;0;0;79;0
659;163;0;0;149;5;0;0;79;0
661;177;0;0;142;2;0;0;89;0
662;177;0;0;142;2;0;0;89;0
663;177;0;0;142;2;0;0;89;0
664;177;0;0;142;2;0;0;89;0
665;177;0;0;142;2;0;0;89;0
666;177;0;0;142;2;0;0;89;0
667;177;0;0;142;2;0;0;89;0
668;177;0;0;142;2;0;0;89;0
669;177;0;0;142;2;0;0;89;0
671;174;0;0;164;5;0;0;77;0
672;174;0;0;164;5;0;0;77;0
673;174;0;0;164;5;0;0;77;0
674;174;0;0;164;5;0;0;77;0
675;174;0;0;164;5;0;0;77;0
676;174;0;0;164;5;0;0;77;0
677;174;0;0;164;5;0;0;77;0
678;174;0;0;164;5;0;0;77;0
679;174;0;0;164;5;0;0;77;0
681;178;0;0;167;3;0;0;62;0
682;178;0;0;167;3;0;0;62;0
683;178;0;0;167;3;0;0;62;0
684;178;0;0;167;3;0;0;62;0
685;178;0;0;167;3;0;0;62;0
686;178;0;0;167;3;0;0;62;0
687;178;0;0;167;3;0;0;62;0
688;178;0;0;167;3;0;0;62;0
689;178;0;0;167;3;0;0;62;0
691;194;0;0;164;6;0;0;63;0
692;194;0;0;164;6;0;0;63;0
693;194;0;0;164;6;0;0;63;0
694;194;0;0;164;6;0;0;63;0
695;194;0;0;164;6;0;0;63;0
696;194;0;0;164;6;0;0;63;0
697;194;0;0;164;6;0;0;63;0
698;194;0;0;164;6;0;0;63;0
699;194;0;0;164;6;0;0;63;0
701;173;0;0;167;3;0;0;84;0
702;173;0;0;167;3;0;0;84;0
703;173;0;0;167;3;0;0;84;0
704;173;0;0;167;3;0;0;84;0
705;173;0;0;167;3;0;0;84;0
706;173;0;0;167;3;0;0;84;0
707;173;0;0;167;3;0;0;84;0
708;173;0;0;167;3;0;0;84;0
709;173;0;0;167;3;0;0;84;0
711;133;0;0;164;1;0;0;86;0
712;133;0;0;164;1;0;0;86;0
713;133;0;0;164;1;0;0;86;0
714;133;0;0;164;1;0;0;86;0
715;133;0;0;164;1;0;0;86;0
716;133;0;0;164;1;0;0;86;0
717;133;0;0;164;1;0;0;86;0
718;133;0;0;164;1;0;0;86;0
719;133;0;0;164;1;0;0;86;0
721;169;0;0;165;4;0;0;77;0
722;169;0;0;165;4;0;0;77;0
723;169;0;0;165;4;0;0;77;0
724;169;0;0;165;4;0;0;77;0
725;169;0;0;165;4;0;0;77;0
726;169;0;0;165;4;0;0;77;0
727;169;0;0;165;4;0;0;77;0
728;169;0;0;165;4;0;0;77;0
729;169;0;0;165;4;0;0;77;0
731;163;0;0;168;5;0;0;81;0
732;163;0;0;168;5;0;0;81;0
733;163;0;0;168;5;0;0;81;0
734;163;0;0;168;5;0;0;81;0
735;163;0;0;168;5;0;0;81;0
736;163;0;0;168;5;0;0;81;0
737;163;0;0;168;5;0;0;81;0
738;163;0;0;168;5;0;0;81;0
739;163;0;0;168;5;0;0;81;0
741;154;0;0;170;5;0;0;84;0
742;154;0;0;170;5;0;0;84;0
743;154;0;0;170;5;0;0;84;0
744;154;0;0;170;5;0;0;84;0
745;154;0;0;170;5;0;0;84;0
746;154;0;0;170;5;0;0;84;0
747;154;0;0;170;5;0;0;84;0
748;154;0;0;170;5;0;0;84;0
749;154;0;0;170;5;0;0;84;0
751;170;0;0;173;3;0;0;81;0
752;170;0;0;173;3;0;0;81;0
753;170;0;0;173;3;0;0;81;0
754;170;0;0;173;3;0;0;81;0
755;170;0;0;173;3;0;0;81;0
756;170;0;0;173;3;0;0;81;0
757;170;0;0;173;3;0;0;81;0
758;170;0;0;173;3;0;0;81;0
759;170;0;0;173;3;0;0;81;0
761;122;0;0;199;2;0;0;70;0
762;122;0;0;199;2;0;0;70;0
763;122;0;0;199;2;0;0;70;0
764;122;0;0;199;2;0;0;70;0
765;122;0;0;199;2;0;0;70;0
766;122;0;0;199;2;0;0;70;0
767;122;0;0;199;2;0;0;70;0
768;122;0;0;199;2;0;0;70;0
769;122;0;0;199;2;0;0;70;0
771;107;0;0;202;1;0;0;68;0
