nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
85;267;1;0;37;6;0;9;7;0
86;267;1;0;37;6;0;9;7;0
87;267;1;0;37;6;0;9;7;0
88;267;1;0;37;6;0;9;7;0
89;267;1;0;37;6;0;9;7;0
91;334;1;0;41;2;0;14;6;0
92;334;1;0;41;2;0;14;6;0
93;334;1;0;41;2;0;14;6;0
94;334;1;0;41;2;0;14;6;0
95;334;1;0;41;2;0;14;6;0
96;334;1;0;41;2;0;14;6;0
97;334;1;0;41;2;0;14;6;0
98;334;1;0;41;2;0;14;6;0
99;334;1;0;41;2;0;14;6;0
101;380;1;0;42;3;0;14;3;0
102;380;1;0;42;3;0;14;3;0
103;380;1;0;42;3;0;14;3;0
104;380;1;0;42;3;0;14;3;0
105;380;1;0;42;3;0;14;3;0
106;380;1;0;42;3;0;14;3;0
107;380;1;0;42;3;0;14;3;0
108;380;1;0;42;3;0;14;3;0
109;380;1;0;42;3;0;14;3;0
111;449;1;0;34;2;0;12;8;0
112;449;1;0;34;2;0;12;8;0
113;449;1;0;34;2;0;12;8;0
114;449;1;0;34;2;0;12;8;0
115;449;1;0;34;2;0;12;8;0
116;449;1;0;34;2;0;12;8;0
117;449;1;0;34;2;0;12;8;0
118;449;1;0;34;2;0;12;8;0
119;449;1;0;34;2;0;12;8;0
121;516;1;0;30;3;0;17;6;0
122;516;1;0;30;3;0;17;6;0
123;516;1;0;30;3;0;17;6;0
124;516;1;0;30;3;0;17;6;0
125;516;1;0;30;3;0;17;6;0
126;516;1;0;30;3;0;17;6;0
127;516;1;0;30;3;0;17;6;0
128;516;1;0;30;3;0;17;6;0
129;516;1;0;30;3;0;17;6;0
131;584;1;0;28;1;0;12;-2;0
132;584;1;0;28;1;0;12;-2;0
133;584;1;0;28;1;0;12;-2;0
134;584;1;0;28;1;0;12;-2;0
135;584;1;0;28;1;0;12;-2;0
136;584;1;0;28;1;0;12;-2;0
137;584;1;0;28;1;0;12;-2;0
138;584;1;0;28;1;0;12;-2;0
139;584;1;0;28;1;0;12;-2;0
141;577;1;0;47;3;0;13;5;0
142;577;1;0;47;3;0;13;5;0
143;577;1;0;47;3;0;13;5;0
144;577;1;0;47;3;0;13;5;0
145;577;1;0;47;3;0;13;5;0
146;577;1;0;47;3;0;13;5;0
147;577;1;0;47;3;0;13;5;0
148;577;1;0;47;3;0;13;5;0
149;577;1;0;47;3;0;13;5;0
151;606;-1;0;31;2;0;5;2;0
152;606;-1;0;31;2;0;5;2;0
153;606;-1;0;31;2;0;5;2;0
154;606;-1;0;31;2;0;5;2;0
155;606;-1;0;31;2;0;5;2;0
156;606;-1;0;31;2;0;5;2;0
157;606;-1;0;31;2;0;5;2;0
158;606;-1;0;31;2;0;5;2;0
159;606;-1;0;31;2;0;5;2;0
161;637;1;0;41;6;0;7;5;0
162;637;1;0;41;6;0;7;5;0
163;637;1;0;41;6;0;7;5;0
164;637;1;0;41;6;0;7;5;0
165;637;1;0;41;6;0;7;5;0
166;637;1;0;41;6;0;7;5;0
167;637;1;0;41;6;0;7;5;0
168;637;1;0;41;6;0;7;5;0
169;637;1;0;41;6;0;7;5;0
171;620;2;0;46;4;0;6;6;0
172;620;2;0;46;4;0;6;6;0
173;620;2;0;46;4;0;6;6;0
174;620;2;0;46;4;0;6;6;0
175;620;2;0;46;4;0;6;6;0
176;620;2;0;46;4;0;6;6;0
177;620;2;0;46;4;0;6;6;0
178;620;2;0;46;4;0;6;6;0
179;620;2;0;46;4;0;6;6;0
181;633;1;0;42;3;0;6;7;0
182;633;1;0;42;3;0;6;7;0
183;633;1;0;42;3;0;6;7;0
184;633;1;0;42;3;0;6;7;0
185;633;1;0;42;3;0;6;7;0
186;633;1;0;42;3;0;6;7;0
187;633;1;0;42;3;0;6;7;0
188;633;1;0;42;3;0;6;7;0
189;633;1;0;42;3;0;6;7;0
191;661;1;0;39;4;0;12;5;0
192;661;1;0;39;4;0;12;5;0
193;661;1;0;39;4;0;12;5;0
194;661;1;0;39;4;0;12;5;0
195;661;1;0;39;4;0;12;5;0
196;661;1;0;39;4;0;12;5;0
197;661;1;0;39;4;0;12;5;0
198;661;1;0;39;4;0;12;5;0
199;661;1;0;39;4;0;12;5;0
201;664;1;0;38;2;0;10;3;0
202;664;1;0;38;2;0;10;3;0
203;664;1;0;38;2;0;10;3;0
204;664;1;0;38;2;0;10;3;0
205;664;1;0;38;2;0;10;3;0
206;664;1;0;38;2;0;10;3;0
207;664;1;0;38;2;0;10;3;0
208;664;1;0;38;2;0;10;3;0
209;664;1;0;38;2;0;10;3;0
211;662;-1;0;44;4;0;8;3;0
212;662;-1;0;44;4;0;8;3;0
213;662;-1;0;44;4;0;8;3;0
214;662;-1;0;44;4;0;8;3;0
215;662;-1;0;44;4;0;8;3;0
216;662;-1;0;44;4;0;8;3;0
217;662;-1;0;44;4;0;8;3;0
218;662;-1;0;44;4;0;8;3;0
219;662;-1;0;44;4;0;8;3;0
221;656;1;0;48;1;0;10;7;0
222;656;1;0;48;1;0;10;7;0
223;656;1;0;48;1;0;10;7;0
224;656;1;0;48;1;0;10;7;0
225;656;1;0;48;1;0;10;7;0
226;656;1;0;48;1;0;10;7;0
227;656;1;0;48;1;0;10;7;0
228;656;1;0;48;1;0;10;7;0
229;656;1;0;48;1;0;10;7;0
231;672;3;0;41;3;0;13;6;0
232;672;3;0;41;3;0;13;6;0
233;672;3;0;41;3;0;13;6;0
234;672;3;0;41;3;0;13;6;0
235;672;3;0;41;3;0;13;6;0
236;672;3;0;41;3;0;13;6;0
237;672;3;0;41;3;0;13;6;0
238;672;3;0;41;3;0;13;6;0
239;672;3;0;41;3;0;13;6;0
241;665;1;0;48;4;0;9;6;0
242;665;1;0;48;4;0;9;6;0
243;665;1;0;48;4;0;9;6;0
244;665;1;0;48;4;0;9;6;0
245;665;1;0;48;4;0;9;6;0
246;665;1;0;48;4;0;9;6;0
247;665;1;0;48;4;0;9;6;0
248;665;1;0;48;4;0;9;6;0
249;665;1;0;48;4;0;9;6;0
251;647;3;0;45;4;0;12;10;0
252;647;3;0;45;4;0;12;10;0
253;647;3;0;45;4;0;12;10;0
254;647;3;0;45;4;0;12;10;0
255;647;3;0;45;4;0;12;10;0
256;647;3;0;45;4;0;12;10;0
257;647;3;0;45;4;0;12;10;0
258;647;3;0;45;4;0;12;10;0
259;647;3;0;45;4;0;12;10;0
261;639;2;0;46;4;0;9;3;0
262;639;2;0;46;4;0;9;3;0
263;639;2;0;46;4;0;9;3;0
264;639;2;0;46;4;0;9;3;0
265;639;2;0;46;4;0;9;3;0
266;639;2;0;46;4;0;9;3;0
267;639;2;0;46;4;0;9;3;0
268;639;2;0;46;4;0;9;3;0
269;639;2;0;46;4;0;9;3;0
271;633;1;0;67;4;0;4;8;0
272;633;1;0;67;4;0;4;8;0
273;633;1;0;67;4;0;4;8;0
274;633;1;0;67;4;0;4;8;0
275;633;1;0;67;4;0;4;8;0
276;633;1;0;67;4;0;4;8;0
277;633;1;0;67;4;0;4;8;0
278;633;1;0;67;4;0;4;8;0
279;633;1;0;67;4;0;4;8;0
281;619;2;0;66;4;0;5;4;0
282;619;2;0;66;4;0;5;4;0
283;619;2;0;66;4;0;5;4;0
284;619;2;0;66;4;0;5;4;0
285;619;2;0;66;4;0;5;4;0
286;619;2;0;66;4;0;5;4;0
287;619;2;0;66;4;0;5;4;0
288;619;2;0;66;4;0;5;4;0
289;619;2;0;66;4;0;5;4;0
291;600;4;0;64;5;0;7;3;0
292;600;4;0;64;5;0;7;3;0
293;600;4;0;64;5;0;7;3;0
294;600;4;0;64;5;0;7;3;0
295;600;4;0;64;5;0;7;3;0
296;600;4;0;64;5;0;7;3;0
297;600;4;0;64;5;0;7;3;0
298;600;4;0;64;5;0;7;3;0
299;600;4;0;64;5;0;7;3;0
301;598;2;0;62;5;0;7;4;0
302;598;2;0;62;5;0;7;4;0
303;598;2;0;62;5;0;7;4;0
304;598;2;0;62;5;0;7;4;0
305;598;2;0;62;5;0;7;4;0
306;598;2;0;62;5;0;7;4;0
307;598;2;0;62;5;0;7;4;0
308;598;2;0;62;5;0;7;4;0
309;598;2;0;62;5;0;7;4;0
311;573;5;0;75;4;0;5;1;0
312;573;5;0;75;4;0;5;1;0
313;573;5;0;75;4;0;5;1;0
314;573;5;0;75;4;0;5;1;0
315;573;5;0;75;4;0;5;1;0
316;573;5;0;75;4;0;5;1;0
317;573;5;0;75;4;0;5;1;0
318;573;5;0;75;4;0;5;1;0
319;573;5;0;75;4;0;5;1;0
321;558;2;0;94;4;0;7;9;0
322;558;2;0;94;4;0;7;9;0
323;558;2;0;94;4;0;7;9;0
324;558;2;0;94;4;0;7;9;0
325;558;2;0;94;4;0;7;9;0
326;558;2;0;94;4;0;7;9;0
327;558;2;0;94;4;0;7;9;0
328;558;2;0;94;4;0;7;9;0
329;558;2;0;94;4;0;7;9;0
331;515;2;0;115;0;0;8;8;0
332;515;2;0;115;0;0;8;8;0
333;515;2;0;115;0;0;8;8;0
334;515;2;0;115;0;0;8;8;0
335;515;2;0;115;0;0;8;8;0
336;515;2;0;115;0;0;8;8;0
337;515;2;0;115;0;0;8;8;0
338;515;2;0;115;0;0;8;8;0
339;515;2;0;115;0;0;8;8;0
341;519;1;0;107;3;0;9;11;0
342;519;1;0;107;3;0;9;11;0
343;519;1;0;107;3;0;9;11;0
344;519;1;0;107;3;0;9;11;0
345;519;1;0;107;3;0;9;11;0
346;519;1;0;107;3;0;9;11;0
347;519;1;0;107;3;0;9;11;0
348;519;1;0;107;3;0;9;11;0
349;519;1;0;107;3;0;9;11;0
351;506;4;0;110;4;0;21;14;0
352;506;4;0;110;4;0;21;14;0
353;506;4;0;110;4;0;21;14;0
354;506;4;0;110;4;0;21;14;0
355;506;4;0;110;4;0;21;14;0
356;506;4;0;110;4;0;21;14;0
357;506;4;0;110;4;0;21;14;0
358;506;4;0;110;4;0;21;14;0
359;506;4;0;110;4;0;21;14;0
361;508;5;0;119;2;0;10;8;0
362;508;5;0;119;2;0;10;8;0
363;508;5;0;119;2;0;10;8;0
364;508;5;0;119;2;0;10;8;0
365;508;5;0;119;2;0;10;8;0
366;508;5;0;119;2;0;10;8;0
367;508;5;0;119;2;0;10;8;0
368;508;5;0;119;2;0;10;8;0
369;508;5;0;119;2;0;10;8;0
371;496;7;0;117;3;0;6;6;0
372;496;7;0;117;3;0;6;6;0
373;496;7;0;117;3;0;6;6;0
374;496;7;0;117;3;0;6;6;0
375;496;7;0;117;3;0;6;6;0
376;496;7;0;117;3;0;6;6;0
377;496;7;0;117;3;0;6;6;0
378;496;7;0;117;3;0;6;6;0
379;496;7;0;117;3;0;6;6;0
381;458;5;0;135;3;0;6;13;0
382;458;5;0;135;3;0;6;13;0
383;458;5;0;135;3;0;6;13;0
384;458;5;0;135;3;0;6;13;0
385;458;5;0;135;3;0;6;13;0
386;458;5;0;135;3;0;6;13;0
387;458;5;0;135;3;0;6;13;0
388;458;5;0;135;3;0;6;13;0
389;458;5;0;135;3;0;6;13;0
391;434;3;0;118;7;0;11;18;0
392;434;3;0;118;7;0;11;18;0
393;434;3;0;118;7;0;11;18;0
394;434;3;0;118;7;0;11;18;0
395;434;3;0;118;7;0;11;18;0
396;434;3;0;118;7;0;11;18;0
397;434;3;0;118;7;0;11;18;0
398;434;3;0;118;7;0;11;18;0
399;434;3;0;118;7;0;11;18;0
401;459;3;0;138;-2;0;7;13;0
402;459;3;0;138;-2;0;7;13;0
403;459;3;0;138;-2;0;7;13;0
404;459;3;0;138;-2;0;7;13;0
405;459;3;0;138;-2;0;7;13;0
406;459;3;0;138;-2;0;7;13;0
407;459;3;0;138;-2;0;7;13;0
408;459;3;0;138;-2;0;7;13;0
409;459;3;0;138;-2;0;7;13;0
411;402;3;0;151;-1;0;7;13;0
412;402;3;0;151;-1;0;7;13;0
413;402;3;0;151;-1;0;7;13;0
414;402;3;0;151;-1;0;7;13;0
415;402;3;0;151;-1;0;7;13;0
416;402;3;0;151;-1;0;7;13;0
417;402;3;0;151;-1;0;7;13;0
418;402;3;0;151;-1;0;7;13;0
419;402;3;0;151;-1;0;7;13;0
421;358;1;0;167;2;0;7;21;0
422;358;1;0;167;2;0;7;21;0
423;358;1;0;167;2;0;7;21;0
424;358;1;0;167;2;0;7;21;0
425;358;1;0;167;2;0;7;21;0
426;358;1;0;167;2;0;7;21;0
427;358;1;0;167;2;0;7;21;0
428;358;1;0;167;2;0;7;21;0
429;358;1;0;167;2;0;7;21;0
431;382;1;0;155;1;0;3;20;0
432;382;1;0;155;1;0;3;20;0
433;382;1;0;155;1;0;3;20;0
434;382;1;0;155;1;0;3;20;0
435;382;1;0;155;1;0;3;20;0
436;382;1;0;155;1;0;3;20;0
437;382;1;0;155;1;0;3;20;0
438;382;1;0;155;1;0;3;20;0
439;382;1;0;155;1;0;3;20;0
441;384;-1;0;171;5;0;2;13;0
442;384;-1;0;171;5;0;2;13;0
443;384;-1;0;171;5;0;2;13;0
444;384;-1;0;171;5;0;2;13;0
445;384;-1;0;171;5;0;2;13;0
446;384;-1;0;171;5;0;2;13;0
447;384;-1;0;171;5;0;2;13;0
448;384;-1;0;171;5;0;2;13;0
449;384;-1;0;171;5;0;2;13;0
451;371;0;0;179;3;0;8;18;0
452;371;0;0;179;3;0;8;18;0
453;371;0;0;179;3;0;8;18;0
454;371;0;0;179;3;0;8;18;0
455;371;0;0;179;3;0;8;18;0
456;371;0;0;179;3;0;8;18;0
457;371;0;0;179;3;0;8;18;0
458;371;0;0;179;3;0;8;18;0
459;371;0;0;179;3;0;8;18;0
461;354;0;0;168;3;0;4;17;0
462;354;0;0;168;3;0;4;17;0
463;354;0;0;168;3;0;4;17;0
464;354;0;0;168;3;0;4;17;0
465;354;0;0;168;3;0;4;17;0
466;354;0;0;168;3;0;4;17;0
467;354;0;0;168;3;0;4;17;0
468;354;0;0;168;3;0;4;17;0
469;354;0;0;168;3;0;4;17;0
471;384;0;0;141;5;0;3;18;0
472;384;0;0;141;5;0;3;18;0
473;384;0;0;141;5;0;3;18;0
474;384;0;0;141;5;0;3;18;0
475;384;0;0;141;5;0;3;18;0
476;384;0;0;141;5;0;3;18;0
477;384;0;0;141;5;0;3;18;0
478;384;0;0;141;5;0;3;18;0
479;384;0;0;141;5;0;3;18;0
481;352;0;0;165;3;0;5;17;0
482;352;0;0;165;3;0;5;17;0
483;352;0;0;165;3;0;5;17;0
484;352;0;0;165;3;0;5;17;0
485;352;0;0;165;3;0;5;17;0
486;352;0;0;165;3;0;5;17;0
487;352;0;0;165;3;0;5;17;0
488;352;0;0;165;3;0;5;17;0
489;352;0;0;165;3;0;5;17;0
491;332;0;0;184;2;0;10;19;0
492;332;0;0;184;2;0;10;19;0
493;332;0;0;184;2;0;10;19;0
494;332;0;0;184;2;0;10;19;0
495;332;0;0;184;2;0;10;19;0
496;332;0;0;184;2;0;10;19;0
497;332;0;0;184;2;0;10;19;0
498;332;0;0;184;2;0;10;19;0
499;332;0;0;184;2;0;10;19;0
501;326;0;0;163;4;0;6;21;0
502;326;0;0;163;4;0;6;21;0
503;326;0;0;163;4;0;6;21;0
504;326;0;0;163;4;0;6;21;0
505;326;0;0;163;4;0;6;21;0
506;326;0;0;163;4;0;6;21;0
507;326;0;0;163;4;0;6;21;0
508;326;0;0;163;4;0;6;21;0
509;326;0;0;163;4;0;6;21;0
511;312;0;0;155;2;0;5;30;0
512;312;0;0;155;2;0;5;30;0
513;312;0;0;155;2;0;5;30;0
514;312;0;0;155;2;0;5;30;0
515;312;0;0;155;2;0;5;30;0
516;312;0;0;155;2;0;5;30;0
517;312;0;0;155;2;0;5;30;0
518;312;0;0;155;2;0;5;30;0
519;312;0;0;155;2;0;5;30;0
521;311;0;0;163;4;0;-1;28;0
522;311;0;0;163;4;0;-1;28;0
523;311;0;0;163;4;0;-1;28;0
524;311;0;0;163;4;0;-1;28;0
525;311;0;0;163;4;0;-1;28;0
526;311;0;0;163;4;0;-1;28;0
527;311;0;0;163;4;0;-1;28;0
528;311;0;0;163;4;0;-1;28;0
529;311;0;0;163;4;0;-1;28;0
531;326;0;0;183;1;0;2;26;0
532;326;0;0;183;1;0;2;26;0
533;326;0;0;183;1;0;2;26;0
534;326;0;0;183;1;0;2;26;0
535;326;0;0;183;1;0;2;26;0
536;326;0;0;183;1;0;2;26;0
537;326;0;0;183;1;0;2;26;0
538;326;0;0;183;1;0;2;26;0
539;326;0;0;183;1;0;2;26;0
541;326;0;0;165;4;0;1;18;0
542;326;0;0;165;4;0;1;18;0
543;326;0;0;165;4;0;1;18;0
544;326;0;0;165;4;0;1;18;0
545;326;0;0;165;4;0;1;18;0
546;326;0;0;165;4;0;1;18;0
547;326;0;0;165;4;0;1;18;0
548;326;0;0;165;4;0;1;18;0
549;326;0;0;165;4;0;1;18;0
551;350;0;0;171;0;0;1;23;0
552;350;0;0;171;0;0;1;23;0
553;350;0;0;171;0;0;1;23;0
554;350;0;0;171;0;0;1;23;0
555;350;0;0;171;0;0;1;23;0
556;350;0;0;171;0;0;1;23;0
557;350;0;0;171;0;0;1;23;0
558;350;0;0;171;0;0;1;23;0
559;350;0;0;171;0;0;1;23;0
561;332;0;0;148;1;0;0;14;0
562;332;0;0;148;1;0;0;14;0
563;332;0;0;148;1;0;0;14;0
564;332;0;0;148;1;0;0;14;0
565;332;0;0;148;1;0;0;14;0
566;332;0;0;148;1;0;0;14;0
567;332;0;0;148;1;0;0;14;0
568;332;0;0;148;1;0;0;14;0
569;332;0;0;148;1;0;0;14;0
571;337;0;0;142;1;0;0;43;0
572;337;0;0;142;1;0;0;43;0
573;337;0;0;142;1;0;0;43;0
574;337;0;0;142;1;0;0;43;0
575;337;0;0;142;1;0;0;43;0
576;337;0;0;142;1;0;0;43;0
577;337;0;0;142;1;0;0;43;0
578;337;0;0;142;1;0;0;43;0
579;337;0;0;142;1;0;0;43;0
581;326;0;0;144;3;0;0;34;0
582;326;0;0;144;3;0;0;34;0
583;326;0;0;144;3;0;0;34;0
584;326;0;0;144;3;0;0;34;0
585;326;0;0;144;3;0;0;34;0
586;326;0;0;144;3;0;0;34;0
587;326;0;0;144;3;0;0;34;0
588;326;0;0;144;3;0;0;34;0
589;326;0;0;144;3;0;0;34;0
591;303;0;0;146;3;0;0;35;0
592;303;0;0;146;3;0;0;35;0
593;303;0;0;146;3;0;0;35;0
594;303;0;0;146;3;0;0;35;0
595;303;0;0;146;3;0;0;35;0
596;303;0;0;146;3;0;0;35;0
597;303;0;0;146;3;0;0;35;0
598;303;0;0;146;3;0;0;35;0
599;303;0;0;146;3;0;0;35;0
601;315;0;0;150;3;0;0;40;0
602;315;0;0;150;3;0;0;40;0
603;315;0;0;150;3;0;0;40;0
604;315;0;0;150;3;0;0;40;0
605;315;0;0;150;3;0;0;40;0
606;315;0;0;150;3;0;0;40;0
607;315;0;0;150;3;0;0;40;0
608;315;0;0;150;3;0;0;40;0
609;315;0;0;150;3;0;0;40;0
611;276;0;0;166;3;0;0;43;0
612;276;0;0;166;3;0;0;43;0
613;276;0;0;166;3;0;0;43;0
614;276;0;0;166;3;0;0;43;0
615;276;0;0;166;3;0;0;43;0
616;276;0;0;166;3;0;0;43;0
617;276;0;0;166;3;0;0;43;0
618;276;0;0;166;3;0;0;43;0
619;276;0;0;166;3;0;0;43;0
621;252;0;0;175;0;0;0;56;0
622;252;0;0;175;0;0;0;56;0
623;252;0;0;175;0;0;0;56;0
624;252;0;0;175;0;0;0;56;0
625;252;0;0;175;0;0;0;56;0
626;252;0;0;175;0;0;0;56;0
627;252;0;0;175;0;0;0;56;0
628;252;0;0;175;0;0;0;56;0
629;252;0;0;175;0;0;0;56;0
631;299;0;0;160;2;0;0;43;0
632;299;0;0;160;2;0;0;43;0
633;299;0;0;160;2;0;0;43;0
634;299;0;0;160;2;0;0;43;0
635;299;0;0;160;2;0;0;43;0
636;299;0;0;160;2;0;0;43;0
637;299;0;0;160;2;0;0;43;0
638;299;0;0;160;2;0;0;43;0
639;299;0;0;160;2;0;0;43;0
641;294;0;0;154;2;0;0;54;0
642;294;0;0;154;2;0;0;54;0
643;294;0;0;154;2;0;0;54;0
644;294;0;0;154;2;0;0;54;0
645;294;0;0;154;2;0;0;54;0
646;294;0;0;154;2;0;0;54;0
647;294;0;0;154;2;0;0;54;0
648;294;0;0;154;2;0;0;54;0
649;294;0;0;154;2;0;0;54;0
651;279;0;0;141;4;0;0;54;0
652;279;0;0;141;4;0;0;54;0
653;279;0;0;141;4;0;0;54;0
654;279;0;0;141;4;0;0;54;0
655;279;0;0;141;4;0;0;54;0
656;279;0;0;141;4;0;0;54;0
657;279;0;0;141;4;0;0;54;0
658;279;0;0;141;4;0;0;54;0
659;279;0;0;141;4;0;0;54;0
661;321;0;0;138;3;0;0;56;0
662;321;0;0;138;3;0;0;56;0
663;321;0;0;138;3;0;0;56;0
664;321;0;0;138;3;0;0;56;0
665;321;0;0;138;3;0;0;56;0
666;321;0;0;138;3;0;0;56;0
667;321;0;0;138;3;0;0;56;0
668;321;0;0;138;3;0;0;56;0
669;321;0;0;138;3;0;0;56;0
671;302;0;0;136;4;0;0;54;0
672;302;0;0;136;4;0;0;54;0
673;302;0;0;136;4;0;0;54;0
674;302;0;0;136;4;0;0;54;0
675;302;0;0;136;4;0;0;54;0
676;302;0;0;136;4;0;0;54;0
677;302;0;0;136;4;0;0;54;0
678;302;0;0;136;4;0;0;54;0
679;302;0;0;136;4;0;0;54;0
681;282;0;0;139;-1;0;0;63;0
682;282;0;0;139;-1;0;0;63;0
683;282;0;0;139;-1;0;0;63;0
684;282;0;0;139;-1;0;0;63;0
685;282;0;0;139;-1;0;0;63;0
686;282;0;0;139;-1;0;0;63;0
687;282;0;0;139;-1;0;0;63;0
688;282;0;0;139;-1;0;0;63;0
689;282;0;0;139;-1;0;0;63;0
691;288;0;0;132;2;0;0;72;0
692;288;0;0;132;2;0;0;72;0
693;288;0;0;132;2;0;0;72;0
694;288;0;0;132;2;0;0;72;0
695;288;0;0;132;2;0;0;72;0
696;288;0;0;132;2;0;0;72;0
697;288;0;0;132;2;0;0;72;0
698;288;0;0;132;2;0;0;72;0
699;288;0;0;132;2;0;0;72;0
701;263;0;0;148;3;0;0;71;0
702;263;0;0;148;3;0;0;71;0
703;263;0;0;148;3;0;0;71;0
704;263;0;0;148;3;0;0;71;0
705;263;0;0;148;3;0;0;71;0
706;263;0;0;148;3;0;0;71;0
707;263;0;0;148;3;0;0;71;0
708;263;0;0;148;3;0;0;71;0
709;263;0;0;148;3;0;0;71;0
711;281;0;0;131;2;0;0;83;0
712;281;0;0;131;2;0;0;83;0
713;281;0;0;131;2;0;0;83;0
714;281;0;0;131;2;0;0;83;0
715;281;0;0;131;2;0;0;83;0
716;281;0;0;131;2;0;0;83;0
717;281;0;0;131;2;0;0;83;0
718;281;0;0;131;2;0;0;83;0
719;281;0;0;131;2;0;0;83;0
721;298;0;0;131;-1;0;0;70;0
722;298;0;0;131;-1;0;0;70;0
723;298;0;0;131;-1;0;0;70;0
724;298;0;0;131;-1;0;0;70;0
725;298;0;0;131;-1;0;0;70;0
726;298;0;0;131;-1;0;0;70;0
727;298;0;0;131;-1;0;0;70;0
728;298;0;0;131;-1;0;0;70;0
729;298;0;0;131;-1;0;0;70;0
731;236;0;0;155;7;0;0;84;0
732;236;0;0;155;7;0;0;84;0
733;236;0;0;155;7;0;0;84;0
734;236;0;0;155;7;0;0;84;0
735;236;0;0;155;7;0;0;84;0
736;236;0;0;155;7;0;0;84;0
737;236;0;0;155;7;0;0;84;0
738;236;0;0;155;7;0;0;84;0
739;236;0;0;155;7;0;0;84;0
741;243;0;0;126;7;0;0;71;0
742;243;0;0;126;7;0;0;71;0
743;243;0;0;126;7;0;0;71;0
744;243;0;0;126;7;0;0;71;0
745;243;0;0;126;7;0;0;71;0
746;243;0;0;126;7;0;0;71;0
747;243;0;0;126;7;0;0;71;0
748;243;0;0;126;7;0;0;71;0
749;243;0;0;126;7;0;0;71;0
751;240;0;0;146;2;0;0;82;0
752;240;0;0;146;2;0;0;82;0
753;240;0;0;146;2;0;0;82;0
754;240;0;0;146;2;0;0;82;0
755;240;0;0;146;2;0;0;82;0
756;240;0;0;146;2;0;0;82;0
757;240;0;0;146;2;0;0;82;0
758;240;0;0;146;2;0;0;82;0
759;240;0;0;146;2;0;0;82;0
761;237;0;0;147;4;0;0;83;0
762;237;0;0;147;4;0;0;83;0
763;237;0;0;147;4;0;0;83;0
764;237;0;0;147;4;0;0;83;0
765;237;0;0;147;4;0;0;83;0
766;237;0;0;147;4;0;0;83;0
767;237;0;0;147;4;0;0;83;0
768;237;0;0;147;4;0;0;83;0
