nb_tour;plancton;corail;bar;thon;pollution;pyranha;requin;orque;baleine
177;491;3;0;85;0;0;7;3;3
178;491;3;0;85;0;0;7;3;3
179;491;3;0;85;0;0;7;3;3
181;511;9;0;88;0;0;2;3;2
182;511;9;0;88;0;0;2;3;2
183;511;9;0;88;0;0;2;3;2
184;511;9;0;88;0;0;2;3;2
185;511;9;0;88;0;0;2;3;2
186;511;9;0;88;0;0;2;3;2
187;511;9;0;88;0;0;2;3;2
188;511;9;0;88;0;0;2;3;2
189;511;9;0;88;0;0;2;3;2
191;507;3;0;124;0;0;2;1;4
192;507;3;0;124;0;0;2;1;4
193;507;3;0;124;0;0;2;1;4
194;507;3;0;124;0;0;2;1;4
195;507;3;0;124;0;0;2;1;4
196;507;3;0;124;0;0;2;1;4
197;507;3;0;124;0;0;2;1;4
198;507;3;0;124;0;0;2;1;4
199;507;3;0;124;0;0;2;1;4
201;507;9;0;112;0;0;7;1;0
202;507;9;0;112;0;0;7;1;0
203;507;9;0;112;0;0;7;1;0
204;507;9;0;112;0;0;7;1;0
205;507;9;0;112;0;0;7;1;0
206;507;9;0;112;0;0;7;1;0
207;507;9;0;112;0;0;7;1;0
208;507;9;0;112;0;0;7;1;0
209;507;9;0;112;0;0;7;1;0
211;502;4;0;122;0;0;1;0;2
212;502;4;0;122;0;0;1;0;2
213;502;4;0;122;0;0;1;0;2
214;502;4;0;122;0;0;1;0;2
215;502;4;0;122;0;0;1;0;2
216;502;4;0;122;0;0;1;0;2
217;502;4;0;122;0;0;1;0;2
218;502;4;0;122;0;0;1;0;2
219;502;4;0;122;0;0;1;0;2
221;461;4;0;135;0;0;0;3;2
222;461;4;0;135;0;0;0;3;2
223;461;4;0;135;0;0;0;3;2
224;461;4;0;135;0;0;0;3;2
225;461;4;0;135;0;0;0;3;2
226;461;4;0;135;0;0;0;3;2
227;461;4;0;135;0;0;0;3;2
228;461;4;0;135;0;0;0;3;2
229;461;4;0;135;0;0;0;3;2
231;476;4;0;140;0;0;-1;0;-1
232;476;4;0;140;0;0;-1;0;-1
233;476;4;0;140;0;0;-1;0;-1
234;476;4;0;140;0;0;-1;0;-1
235;476;4;0;140;0;0;-1;0;-1
236;476;4;0;140;0;0;-1;0;-1
237;476;4;0;140;0;0;-1;0;-1
238;476;4;0;140;0;0;-1;0;-1
239;476;4;0;140;0;0;-1;0;-1
241;431;5;0;159;0;0;1;0;-1
242;431;5;0;159;0;0;1;0;-1
243;431;5;0;159;0;0;1;0;-1
244;431;5;0;159;0;0;1;0;-1
245;431;5;0;159;0;0;1;0;-1
246;431;5;0;159;0;0;1;0;-1
247;431;5;0;159;0;0;1;0;-1
248;431;5;0;159;0;0;1;0;-1
249;431;5;0;159;0;0;1;0;-1
251;374;2;0;218;0;0;0;3;6
252;374;2;0;218;0;0;0;3;6
253;374;2;0;218;0;0;0;3;6
254;374;2;0;218;0;0;0;3;6
255;374;2;0;218;0;0;0;3;6
256;374;2;0;218;0;0;0;3;6
257;374;2;0;218;0;0;0;3;6
258;374;2;0;218;0;0;0;3;6
259;374;2;0;218;0;0;0;3;6
261;310;2;0;229;0;0;2;0;4
262;310;2;0;229;0;0;2;0;4
263;310;2;0;229;0;0;2;0;4
264;310;2;0;229;0;0;2;0;4
265;310;2;0;229;0;0;2;0;4
266;310;2;0;229;0;0;2;0;4
267;310;2;0;229;0;0;2;0;4
268;310;2;0;229;0;0;2;0;4
269;310;2;0;229;0;0;2;0;4
271;264;0;0;274;0;0;3;1;1
272;264;0;0;274;0;0;3;1;1
273;264;0;0;274;0;0;3;1;1
274;264;0;0;274;0;0;3;1;1
275;264;0;0;274;0;0;3;1;1
276;264;0;0;274;0;0;3;1;1
277;264;0;0;274;0;0;3;1;1
278;264;0;0;274;0;0;3;1;1
279;264;0;0;274;0;0;3;1;1
281;253;5;0;251;0;0;1;3;1
282;253;5;0;251;0;0;1;3;1
283;253;5;0;251;0;0;1;3;1
284;253;5;0;251;0;0;1;3;1
285;253;5;0;251;0;0;1;3;1
286;253;5;0;251;0;0;1;3;1
287;253;5;0;251;0;0;1;3;1
288;253;5;0;251;0;0;1;3;1
289;253;5;0;251;0;0;1;3;1
291;189;7;0;288;0;0;0;2;3
292;189;7;0;288;0;0;0;2;3
293;189;7;0;288;0;0;0;2;3
294;189;7;0;288;0;0;0;2;3
295;189;7;0;288;0;0;0;2;3
296;189;7;0;288;0;0;0;2;3
297;189;7;0;288;0;0;0;2;3
298;189;7;0;288;0;0;0;2;3
299;189;7;0;288;0;0;0;2;3
301;153;5;0;295;0;0;1;-1;3
302;153;5;0;295;0;0;1;-1;3
303;153;5;0;295;0;0;1;-1;3
304;153;5;0;295;0;0;1;-1;3
305;153;5;0;295;0;0;1;-1;3
306;153;5;0;295;0;0;1;-1;3
307;153;5;0;295;0;0;1;-1;3
308;153;5;0;295;0;0;1;-1;3
309;153;5;0;295;0;0;1;-1;3
311;120;0;0;304;0;0;1;2;4
312;120;0;0;304;0;0;1;2;4
313;120;0;0;304;0;0;1;2;4
314;120;0;0;304;0;0;1;2;4
315;120;0;0;304;0;0;1;2;4
316;120;0;0;304;0;0;1;2;4
317;120;0;0;304;0;0;1;2;4
318;120;0;0;304;0;0;1;2;4
319;120;0;0;304;0;0;1;2;4
321;95;1;0;317;0;0;0;-1;3
322;95;1;0;317;0;0;0;-1;3
323;95;1;0;317;0;0;0;-1;3
324;95;1;0;317;0;0;0;-1;3
325;95;1;0;317;0;0;0;-1;3
326;95;1;0;317;0;0;0;-1;3
327;95;1;0;317;0;0;0;-1;3
328;95;1;0;317;0;0;0;-1;3
329;95;1;0;317;0;0;0;-1;3
331;73;3;0;301;0;0;1;2;5
332;73;3;0;301;0;0;1;2;5
333;73;3;0;301;0;0;1;2;5
334;73;3;0;301;0;0;1;2;5
335;73;3;0;301;0;0;1;2;5
336;73;3;0;301;0;0;1;2;5
337;73;3;0;301;0;0;1;2;5
338;73;3;0;301;0;0;1;2;5
339;73;3;0;301;0;0;1;2;5
341;43;5;0;321;0;0;0;1;4
342;43;5;0;321;0;0;0;1;4
343;43;5;0;321;0;0;0;1;4
344;43;5;0;321;0;0;0;1;4
345;43;5;0;321;0;0;0;1;4
346;43;5;0;321;0;0;0;1;4
347;43;5;0;321;0;0;0;1;4
348;43;5;0;321;0;0;0;1;4
349;43;5;0;321;0;0;0;1;4
351;45;5;0;333;0;0;1;0;2
352;45;5;0;333;0;0;1;0;2
353;45;5;0;333;0;0;1;0;2
354;45;5;0;333;0;0;1;0;2
355;45;5;0;333;0;0;1;0;2
356;45;5;0;333;0;0;1;0;2
357;45;5;0;333;0;0;1;0;2
358;45;5;0;333;0;0;1;0;2
359;45;5;0;333;0;0;1;0;2
361;24;3;0;318;0;0;-1;1;3
362;24;3;0;318;0;0;-1;1;3
363;24;3;0;318;0;0;-1;1;3
364;24;3;0;318;0;0;-1;1;3
365;24;3;0;318;0;0;-1;1;3
366;24;3;0;318;0;0;-1;1;3
367;24;3;0;318;0;0;-1;1;3
368;24;3;0;318;0;0;-1;1;3
369;24;3;0;318;0;0;-1;1;3
371;19;4;0;294;0;0;-1;1;2
372;19;4;0;294;0;0;-1;1;2
373;19;4;0;294;0;0;-1;1;2
374;19;4;0;294;0;0;-1;1;2
375;19;4;0;294;0;0;-1;1;2
376;19;4;0;294;0;0;-1;1;2
377;19;4;0;294;0;0;-1;1;2
378;19;4;0;294;0;0;-1;1;2
379;19;4;0;294;0;0;-1;1;2
381;12;7;0;301;0;0;0;1;1
382;12;7;0;301;0;0;0;1;1
383;12;7;0;301;0;0;0;1;1
384;12;7;0;301;0;0;0;1;1
385;12;7;0;301;0;0;0;1;1
386;12;7;0;301;0;0;0;1;1
387;12;7;0;301;0;0;0;1;1
388;12;7;0;301;0;0;0;1;1
389;12;7;0;301;0;0;0;1;1
391;19;-1;0;284;0;0;0;0;1
392;19;-1;0;284;0;0;0;0;1
393;19;-1;0;284;0;0;0;0;1
394;19;-1;0;284;0;0;0;0;1
395;19;-1;0;284;0;0;0;0;1
396;19;-1;0;284;0;0;0;0;1
397;19;-1;0;284;0;0;0;0;1
398;19;-1;0;284;0;0;0;0;1
399;19;-1;0;284;0;0;0;0;1
401;3;7;0;295;0;0;0;-1;2
402;3;7;0;295;0;0;0;-1;2
403;3;7;0;295;0;0;0;-1;2
404;3;7;0;295;0;0;0;-1;2
405;3;7;0;295;0;0;0;-1;2
406;3;7;0;295;0;0;0;-1;2
407;3;7;0;295;0;0;0;-1;2
408;3;7;0;295;0;0;0;-1;2
409;3;7;0;295;0;0;0;-1;2
411;-5;-1;0;284;0;0;1;1;3
412;-5;-1;0;284;0;0;1;1;3
413;-5;-1;0;284;0;0;1;1;3
414;-5;-1;0;284;0;0;1;1;3
415;-5;-1;0;284;0;0;1;1;3
416;-5;-1;0;284;0;0;1;1;3
417;-5;-1;0;284;0;0;1;1;3
418;-5;-1;0;284;0;0;1;1;3
419;-5;-1;0;284;0;0;1;1;3
421;2;1;0;277;0;0;0;2;0
422;2;1;0;277;0;0;0;2;0
423;2;1;0;277;0;0;0;2;0
424;2;1;0;277;0;0;0;2;0
425;2;1;0;277;0;0;0;2;0
426;2;1;0;277;0;0;0;2;0
427;2;1;0;277;0;0;0;2;0
428;2;1;0;277;0;0;0;2;0
429;2;1;0;277;0;0;0;2;0
431;0;1;0;292;0;0;1;1;3
432;0;1;0;292;0;0;1;1;3
433;0;1;0;292;0;0;1;1;3
434;0;1;0;292;0;0;1;1;3
435;0;1;0;292;0;0;1;1;3
436;0;1;0;292;0;0;1;1;3
437;0;1;0;292;0;0;1;1;3
438;0;1;0;292;0;0;1;1;3
439;0;1;0;292;0;0;1;1;3
441;0;3;0;277;0;0;0;0;2
442;0;3;0;277;0;0;0;0;2
443;0;3;0;277;0;0;0;0;2
444;0;3;0;277;0;0;0;0;2
445;0;3;0;277;0;0;0;0;2
446;0;3;0;277;0;0;0;0;2
447;0;3;0;277;0;0;0;0;2
448;0;3;0;277;0;0;0;0;2
449;0;3;0;277;0;0;0;0;2
451;1;0;0;266;0;0;1;-1;1
452;1;0;0;266;0;0;1;-1;1
453;1;0;0;266;0;0;1;-1;1
454;1;0;0;266;0;0;1;-1;1
455;1;0;0;266;0;0;1;-1;1
456;1;0;0;266;0;0;1;-1;1
457;1;0;0;266;0;0;1;-1;1
458;1;0;0;266;0;0;1;-1;1
459;1;0;0;266;0;0;1;-1;1
461;2;-1;0;271;0;0;1;-1;1
